월 구분,주 구분,브랜드명,상품명,추가 구분,유형구분,일 구분,목표,캠페인,세트이름,비용,노출,클릭,전환수,전환값,ctr,cpc,cpa,cvr,roas
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,43149.0,3637,24,4.0,93800.0,0.66,1798.0,10787.0,16.67,217.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,영상 애기 더빙,28499.0,1457,20,1.0,17800.0,1.37,1425.0,28499.0,5.0,62.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25,806.0,36,2,0.0,0.0,5.56,403.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -초록,1329.0,82,2,0.0,0.0,2.44,664.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -파랑,11429.0,469,5,0.0,0.0,1.07,2286.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,발매트,기타,메타_전환,2025-07-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24 데이지,370.0,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-2,233.0,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-3-1,8067.0,330,6,4.0,118200.0,1.82,1344.0,2017.0,66.67,1465.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-01,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,ASC 예일짜집기ver2,25475.0,1087,25,2.0,48100.0,2.3,1019.0,12738.0,8.0,189.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-01,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,김영은_블랙래빗,1196.0,48,1,0.0,0.0,2.08,1196.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-01,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,서코 토끼 이미지-1,43679.0,3420,48,2.0,38500.0,1.4,910.0,21840.0,4.17,88.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-01,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,유정화이트레빗,71502.0,4718,56,6.0,167600.0,1.19,1277.0,11917.0,10.71,234.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-01,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗유정_하트,1040.0,26,1,0.0,0.0,3.85,1040.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-01,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗김호수_하트,392.0,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-01,OUTCOME_SALES,예일 테스트,사라(예일),196872.0,12449,178,11.0,398200.0,1.43,1106.0,17897.0,6.18,202.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-01,OUTCOME_SALES,예일 테스트,예일_짜집기(ver2),59265.0,2182,54,1.0,26600.0,2.47,1098.0,59265.0,1.85,45.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-01,OUTCOME_SALES,예일 테스트,예일_짜집기(ver3),100085.0,4965,117,1.0,48400.0,2.36,855.0,100085.0,0.85,48.0
2025. 7. 1,2025. 6. 30,기존제품,파우치,기타,메타_트래픽,2025-07-02,LINK_CLICKS,트래픽-전제품,마우스패드 100 트래픽,20059.0,2546,54,1.0,3100.0,2.12,371.0,20059.0,1.85,15.0
2025. 7. 1,2025. 6. 30,기존제품,발매트,기타,메타_트래픽,2025-07-02,LINK_CLICKS,트래픽-전제품,트래픽 데이지 이미지,19082.0,2196,56,0.0,0.0,2.55,341.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_트래픽,2025-07-02,LINK_CLICKS,트래픽-전제품,트래픽 민혁,23852.0,3002,73,0.0,0.0,2.43,327.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_트래픽,2025-07-02,LINK_CLICKS,트래픽-전제품,트래픽 사라음성 -,19241.0,1799,85,0.0,0.0,4.72,226.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,호랑이러그,기타,메타_트래픽,2025-07-02,LINK_CLICKS,트래픽-전제품,트래픽 호랑이 파란이미지,29212.0,4410,137,0.0,0.0,3.11,213.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,발매트,기타,메타_전환,2025-07-02,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-계절이바뀜,63687.0,3938,63,5.0,215800.0,1.6,1011.0,12737.0,7.94,339.0
2025. 7. 1,2025. 6. 30,기존제품,발매트,기타,메타_전환,2025-07-02,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-사라9,14162.0,800,19,0.0,0.0,2.38,745.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,발매트,기타,메타_전환,2025-07-02,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-애기더빙,6683.0,227,7,1.0,26600.0,3.08,955.0,6683.0,14.29,398.0
2025. 7. 1,2025. 6. 30,기존제품,발매트,기타,메타_전환,2025-07-02,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-이거진짜물건,487.0,21,4,0.0,0.0,19.05,122.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,발매트,기타,메타_전환,2025-07-02,OUTCOME_SALES,구매-발매트_11.04종료,데이지-이미지-매일뽀송,33203.0,1432,25,1.0,29600.0,1.75,1328.0,33203.0,4.0,89.0
2025. 7. 1,2025. 6. 30,기존제품,룸슈즈,기타,메타_전환,2025-07-02,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리가소개,73095.0,4312,92,7.0,195100.0,2.13,795.0,10442.0,7.61,267.0
2025. 7. 1,2025. 6. 30,기존제품,룸슈즈,기타,메타_전환,2025-07-02,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리룸슈즈,71518.0,5959,128,9.0,251400.0,2.15,559.0,7946.0,7.03,352.0
2025. 7. 1,2025. 6. 30,기존제품,발매트,기타,메타_전환,2025-07-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,1-데이지,9955.0,500,11,0.0,0.0,2.2,905.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,발매트,기타,메타_전환,2025-07-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,4-데이지,1442.0,52,2,0.0,0.0,3.85,721.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,발매트,기타,메타_전환,2025-07-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,601.0,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 사라음성,83190.0,6278,76,8.0,237200.0,1.21,1095.0,10399.0,10.53,285.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,37961.0,3416,25,2.0,47400.0,0.73,1518.0,18980.0,8.0,125.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,영상 애기 더빙,45623.0,2562,36,6.0,149600.0,1.41,1267.0,7604.0,16.67,328.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25,912.0,74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -초록,2583.0,134,3,0.0,0.0,2.24,861.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -파랑,5376.0,243,4,1.0,39600.0,1.65,1344.0,5376.0,25.0,737.0
2025. 7. 1,2025. 6. 30,기존제품,발매트,기타,메타_전환,2025-07-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24 데이지,472.0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-2,73.0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-3-1,5390.0,176,1,0.0,0.0,0.57,5390.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-02,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,ASC 예일짜집기ver2,32125.0,1698,43,1.0,29600.0,2.53,747.0,32125.0,2.33,92.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-02,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,김영은_블랙래빗,1145.0,70,1,0.0,0.0,1.43,1145.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-02,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,서코 토끼 이미지-1,56233.0,5091,80,2.0,32600.0,1.57,703.0,28116.0,2.5,58.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-02,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,유정화이트레빗,60947.0,4006,47,6.0,174100.0,1.17,1297.0,10158.0,12.77,286.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-02,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗유정_하트,689.0,45,1,0.0,0.0,2.22,689.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-02,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗김호수_하트,1069.0,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-02,OUTCOME_SALES,예일 테스트,사라(예일),194170.0,13635,177,8.0,226600.0,1.3,1097.0,24271.0,4.52,117.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-02,OUTCOME_SALES,예일 테스트,예일_짜집기(ver2),60165.0,2245,39,2.0,56400.0,1.74,1543.0,30082.0,5.13,94.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-02,OUTCOME_SALES,예일 테스트,예일_짜집기(ver3),94515.0,5205,119,5.0,147300.0,2.29,794.0,18903.0,4.2,156.0
2025. 7. 1,2025. 6. 30,기존제품,파우치,기타,메타_트래픽,2025-07-03,LINK_CLICKS,트래픽-전제품,마우스패드 100 트래픽,18843.0,2686,60,0.0,0.0,2.23,314.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,발매트,기타,메타_트래픽,2025-07-03,LINK_CLICKS,트래픽-전제품,트래픽 데이지 이미지,19383.0,2679,54,1.0,29600.0,2.02,359.0,19383.0,1.85,153.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_트래픽,2025-07-03,LINK_CLICKS,트래픽-전제품,트래픽 민혁,23952.0,3165,89,1.0,28600.0,2.81,269.0,23952.0,1.12,119.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_트래픽,2025-07-03,LINK_CLICKS,트래픽-전제품,트래픽 사라음성 -,19613.0,1920,57,0.0,0.0,2.97,344.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,호랑이러그,기타,메타_트래픽,2025-07-03,LINK_CLICKS,트래픽-전제품,트래픽 호랑이 파란이미지,29008.0,4116,121,0.0,0.0,2.94,240.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,발매트,기타,메타_전환,2025-07-03,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-계절이바뀜,67781.0,3684,61,1.0,54400.0,1.66,1111.0,67781.0,1.64,80.0
2025. 7. 1,2025. 6. 30,기존제품,발매트,기타,메타_전환,2025-07-03,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-사라9,15016.0,806,14,4.0,141200.0,1.74,1073.0,3754.0,28.57,940.0
2025. 7. 1,2025. 6. 30,기존제품,발매트,기타,메타_전환,2025-07-03,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-애기더빙,3868.0,122,2,0.0,0.0,1.64,1934.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,발매트,기타,메타_전환,2025-07-03,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-이거진짜물건,1792.0,61,1,0.0,0.0,1.64,1792.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,발매트,기타,메타_전환,2025-07-03,OUTCOME_SALES,구매-발매트_11.04종료,데이지-이미지-매일뽀송,25722.0,1002,19,3.0,101000.0,1.9,1354.0,8574.0,15.79,393.0
2025. 7. 1,2025. 6. 30,기존제품,발매트,기타,메타_전환,2025-07-03,OUTCOME_SALES,구매-발매트_11.04종료,수동 데이지 애기더빙,13750.0,1211,43,4.0,137400.0,3.55,320.0,3438.0,9.3,999.0
2025. 7. 1,2025. 6. 30,기존제품,발매트,기타,메타_전환,2025-07-03,OUTCOME_SALES,구매-발매트_11.04종료,토마토 호수,13870.0,913,26,0.0,0.0,2.85,533.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,발매트,기타,메타_전환,2025-07-03,OUTCOME_SALES,구매-발매트_11.04종료,토마토-동영상-영은,13917.0,947,16,1.0,14800.0,1.69,870.0,13917.0,6.25,106.0
2025. 7. 1,2025. 6. 30,기존제품,룸슈즈,기타,메타_전환,2025-07-03,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리가소개,82009.0,4714,93,2.0,56400.0,1.97,882.0,41004.0,2.15,69.0
2025. 7. 1,2025. 6. 30,기존제품,룸슈즈,기타,메타_전환,2025-07-03,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-현주-애착실내화,19298.0,1139,20,0.0,0.0,1.76,965.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,룸슈즈,기타,메타_전환,2025-07-03,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리룸슈즈,76432.0,8524,160,11.0,295000.0,1.88,478.0,6948.0,6.88,386.0
2025. 7. 1,2025. 6. 30,기존제품,발매트,기타,메타_전환,2025-07-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,1-데이지,26233.0,1085,22,1.0,20900.0,2.03,1192.0,26233.0,4.55,80.0
2025. 7. 1,2025. 6. 30,기존제품,발매트,기타,메타_전환,2025-07-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,4-데이지,1508.0,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,발매트,기타,메타_전환,2025-07-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,349.0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 사라음성,123974.0,8642,81,9.0,268800.0,0.94,1531.0,13775.0,11.11,217.0
2025. 7. 1,2025. 6. 30,기존제품,기타,기타,메타_전환,2025-07-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,26597.0,1702,21,2.0,54400.0,1.23,1267.0,13298.0,9.52,205.0
