월 구분,주 구분,브랜드명,상품명,프로모션,유형구분,일 구분,목표,캠페인,세트이름,비용,노출,클릭,전환수,전환값,ctr,cpc,cpa,cvr,roas,비용_zscore,비용_grade,노출_zscore,노출_grade,클릭_zscore,클릭_grade,전환수_zscore,전환수_grade,전환값_zscore,전환값_grade,ctr_zscore,ctr_grade,cpc_zscore,cpc_grade,cpa_zscore,cpa_grade,cvr_zscore,cvr_grade,roas_zscore,roas_grade
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-10,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품,파우치-동영상-내집마련,109534.0,18199.0,303.0,11.0,308800.0,1.66,361.0,9958.0,3.63,282.0,1.16,상,3.5,상,3.41,상,2.25,상,1.92,상,-0.09,중,-0.48,중,0.21,중,-0.06,중,0.15,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-10,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품,파우치-동영상-무주택,6232.0,742.0,7.0,0.0,0.0,0.94,890.0,0.0,0.0,0.0,-0.42,중,-0.33,중,-0.43,중,-0.46,중,-0.46,중,-0.29,중,0.17,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-10,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품,파우치-이미지-이제자취,266.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.48,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-10,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품,호랑이-이미지-발사진,81.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-11,OUTCOME_SALES,구매-룸슈즈,룸슈즈-동영상-테리룸슈즈,81098.0,3574.0,89.0,3.0,119000.0,2.49,911.0,27033.0,3.37,147.0,0.73,중,0.3,중,0.63,중,0.28,중,0.46,중,0.14,중,0.19,중,1.54,상,-0.08,중,-0.02,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-11,OUTCOME_SALES,구매-발매트,데이지-동영상-애기더빙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-11,OUTCOME_SALES,구매-발매트,데이지-동영상-이거진짜물건,49513.0,2085.0,47.0,5.0,160900.0,2.25,1053.0,9903.0,10.64,325.0,0.24,중,-0.03,중,0.09,중,0.78,중,0.78,중,0.07,중,0.37,중,0.2,중,0.56,중,0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-11,OUTCOME_SALES,구매-발매트,데이지-이미지-매일뽀송,29098.0,1140.0,26.0,1.0,29600.0,2.28,1119.0,29098.0,3.85,102.0,-0.07,중,-0.24,중,-0.18,중,-0.21,중,-0.23,중,0.08,중,0.45,중,1.7,상,-0.04,중,-0.08,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-11,OUTCOME_SALES,구매-발매트,토마토-동영상-영은,40649.0,1605.0,67.0,3.0,67400.0,4.17,607.0,13550.0,4.48,166.0,0.11,중,-0.14,중,0.35,중,0.28,중,0.06,중,0.6,중,-0.18,중,0.49,중,0.01,중,0.0,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-11,OUTCOME_SALES,구매-보냉백,보냉백-동영상-김영은-귀여운,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-11,OUTCOME_SALES,구매-보냉백,보냉백-동영상-유정-필수탬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-11,OUTCOME_SALES,구매-신제품-목욕가운,로브-동영상-cozy,60786.0,2672.0,60.0,0.0,0.0,2.25,1013.0,0.0,0.0,0.0,0.42,중,0.1,중,0.26,중,-0.46,중,-0.46,중,0.07,중,0.32,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-11,OUTCOME_SALES,구매-신제품-블랭킷,블랭킷-동영상-김호수-몽실몽실-수정,32057.0,1035.0,25.0,0.0,0.0,2.42,1282.0,0.0,0.0,0.0,-0.02,중,-0.26,중,-0.2,중,-0.46,중,-0.46,중,0.12,중,0.64,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-11,OUTCOME_SALES,구매-신제품-블랭킷,블랭킷-동영상-이현주-인생블랭킷,1840.0,89.0,2.0,0.0,0.0,2.25,920.0,0.0,0.0,0.0,-0.48,중,-0.47,중,-0.5,중,-0.46,중,-0.46,중,0.07,중,0.2,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-11,OUTCOME_SALES,구매-신제품-블랭킷,블랭킷-동영상-집순이,17304.0,1569.0,25.0,0.0,0.0,1.59,692.0,0.0,0.0,0.0,-0.25,중,-0.14,중,-0.2,중,-0.46,중,-0.46,중,-0.11,중,-0.07,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-11,OUTCOME_SALES,구매-신제품-앞치마,앞치마-동영상-김호수-상큼상큼,5230.0,100.0,6.0,1.0,14800.0,6.0,872.0,5230.0,16.67,283.0,-0.43,중,-0.47,중,-0.44,중,-0.21,중,-0.35,중,1.1,상,0.15,중,-0.16,중,1.09,상,0.15,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-11,OUTCOME_SALES,구매-신제품-앞치마,앞치마-동영상-이건나만,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-11,OUTCOME_SALES,구매-신제품-앞치마,앞치마-동영상-이현주-핸드드로잉,40181.0,1294.0,16.0,0.0,0.0,1.24,2511.0,0.0,0.0,0.0,0.1,중,-0.2,중,-0.31,중,-0.46,중,-0.46,중,-0.2,중,2.14,상,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-11,OUTCOME_SALES,구매-신제품-앞치마,앞치마-이미지-주방의완성,2236.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48,중,-0.47,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-11,OUTCOME_SALES,구매-신제품-파우치,파우치-동영상-내집마련,64347.0,11082.0,181.0,2.0,86200.0,1.63,356.0,32174.0,1.1,134.0,0.47,중,1.94,상,1.82,상,0.04,중,0.2,중,-0.1,중,-0.48,중,1.94,상,-0.28,중,-0.04,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-11,OUTCOME_SALES,구매-신제품-파우치,파우치-동영상-무주택,1675.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49,중,-0.45,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-11,OUTCOME_SALES,구매-신제품-파우치,파우치-동영상-카페가서,16524.0,1429.0,27.0,0.0,0.0,1.89,612.0,0.0,0.0,0.0,-0.26,중,-0.18,중,-0.17,중,-0.46,중,-0.46,중,-0.03,중,-0.17,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-11,OUTCOME_SALES,구매-신제품-파우치,파우치-이미지-이제자취,35.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-11,OUTCOME_SALES,구매-신제품-파자마,파자마-동영상-김호수-부드러운촉감,1131.0,60.0,1.0,0.0,0.0,1.67,1131.0,0.0,0.0,0.0,-0.49,중,-0.48,중,-0.51,중,-0.46,중,-0.46,중,-0.09,중,0.46,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-11,OUTCOME_SALES,구매-신제품-파자마,파자마-동영상-이현주-집순이라,17669.0,859.0,14.0,1.0,54800.0,1.63,1262.0,17669.0,7.14,310.0,-0.24,중,-0.3,중,-0.34,중,-0.21,중,-0.04,중,-0.1,중,0.62,중,0.81,중,0.25,중,0.18,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-11,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품,블랭킷-동영상-김호수-몽실몽실-수정,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-11,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품,앞치마-동영상-김호수-상큼상큼,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-11,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품,파우치-동영상-내집마련,114029.0,20239.0,296.0,6.0,293000.0,1.46,385.0,19005.0,2.03,257.0,1.23,상,3.95,상,3.32,상,1.02,상,1.8,상,-0.14,중,-0.45,중,0.91,중,-0.2,중,0.12,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-11,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품,파우치-동영상-무주택,5437.0,603.0,6.0,1.0,29800.0,1.0,906.0,5437.0,16.67,548.0,-0.43,중,-0.36,중,-0.44,중,-0.21,중,-0.23,중,-0.27,중,0.19,중,-0.15,중,1.09,상,0.48,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-11,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품,호랑이-이미지-발사진,458.0,41.0,1.0,0.0,0.0,2.44,458.0,0.0,0.0,0.0,-0.5,중,-0.48,중,-0.51,중,-0.46,중,-0.46,중,0.12,중,-0.36,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-12,OUTCOME_SALES,구매-룸슈즈,룸슈즈-동영상-테리룸슈즈,77447.0,3967.0,89.0,5.0,175800.0,2.24,870.0,15489.0,5.62,227.0,0.67,중,0.38,중,0.63,중,0.78,중,0.9,중,0.07,중,0.14,중,0.64,중,0.11,중,0.08,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-12,OUTCOME_SALES,구매-발매트,데이지-동영상-애기더빙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-12,OUTCOME_SALES,구매-발매트,데이지-동영상-이거진짜물건,42809.0,1917.0,31.0,1.0,14800.0,1.62,1381.0,42809.0,3.23,35.0,0.14,중,-0.07,중,-0.12,중,-0.21,중,-0.35,중,-0.1,중,0.77,중,2.76,상,-0.1,중,-0.16,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-12,OUTCOME_SALES,구매-발매트,데이지-이미지-매일뽀송,29770.0,1393.0,25.0,0.0,0.0,1.79,1191.0,0.0,0.0,0.0,-0.06,중,-0.18,중,-0.2,중,-0.46,중,-0.46,중,-0.05,중,0.53,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-12,OUTCOME_SALES,구매-발매트,토마토-동영상-영은,41290.0,1494.0,48.0,1.0,36600.0,3.21,860.0,41290.0,2.08,89.0,0.12,중,-0.16,중,0.1,중,-0.21,중,-0.18,중,0.33,중,0.13,중,2.65,상,-0.2,중,-0.09,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-12,OUTCOME_SALES,구매-보냉백,보냉백-동영상-유정-필수탬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-12,OUTCOME_SALES,구매-신제품-목욕가운,로브-동영상-cozy,20776.0,834.0,24.0,0.0,0.0,2.88,866.0,0.0,0.0,0.0,-0.19,중,-0.31,중,-0.21,중,-0.46,중,-0.46,중,0.24,중,0.14,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-12,OUTCOME_SALES,구매-신제품-목욕가운,로브-동영상-cozy-수정,22207.0,1417.0,29.0,0.0,0.0,2.05,766.0,0.0,0.0,0.0,-0.17,중,-0.18,중,-0.15,중,-0.46,중,-0.46,중,0.02,중,0.02,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-12,OUTCOME_SALES,구매-신제품-블랭킷,블랭킷-동영상-김호수-몽실몽실-수정,15589.0,568.0,20.0,3.0,152400.0,3.52,779.0,5196.0,15.0,978.0,-0.27,중,-0.36,중,-0.26,중,0.28,중,0.72,중,0.42,중,0.03,중,-0.16,중,0.94,중,1.02,상
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-12,OUTCOME_SALES,구매-신제품-블랭킷,블랭킷-동영상-이현주-인생블랭킷,212.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-12,OUTCOME_SALES,구매-신제품-블랭킷,블랭킷-동영상-집순이,33562.0,3307.0,75.0,0.0,0.0,2.27,447.0,0.0,0.0,0.0,0.0,중,0.24,중,0.45,중,-0.46,중,-0.46,중,0.08,중,-0.37,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-12,OUTCOME_SALES,구매-신제품-블랭킷,블랭킷-이미지-에어드랍,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-12,OUTCOME_SALES,구매-신제품-앞치마,앞치마-동영상-이현주-핸드드로잉,15920.0,399.0,4.0,0.0,0.0,1.0,3980.0,0.0,0.0,0.0,-0.27,중,-0.4,중,-0.47,중,-0.46,중,-0.46,중,-0.27,중,3.93,상,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-12,OUTCOME_SALES,구매-신제품-앞치마,앞치마-이미지-주방의완성,1178.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49,중,-0.48,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-12,OUTCOME_SALES,구매-신제품-파우치,파우치-동영상-내집마련,58952.0,9837.0,159.0,1.0,29900.0,1.62,371.0,58952.0,0.63,51.0,0.39,중,1.67,상,1.54,상,-0.21,중,-0.23,중,-0.1,중,-0.46,중,4.02,상,-0.33,중,-0.14,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-12,OUTCOME_SALES,구매-신제품-파우치,파우치-동영상-무주택,618.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,중,-0.47,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-12,OUTCOME_SALES,구매-신제품-파우치,파우치-동영상-카페가서,17136.0,1616.0,33.0,1.0,29800.0,2.04,519.0,17136.0,3.03,174.0,-0.25,중,-0.13,중,-0.09,중,-0.21,중,-0.23,중,0.01,중,-0.28,중,0.77,중,-0.11,중,0.01,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-12,OUTCOME_SALES,구매-신제품-파우치,파우치-이미지-이제자취,166.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-12,OUTCOME_SALES,구매-신제품-파자마,파자마-동영상-김호수-부드러운촉감,1254.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49,중,-0.48,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-12,OUTCOME_SALES,구매-신제품-파자마,파자마-동영상-이현주-집순이라,16963.0,763.0,20.0,0.0,0.0,2.62,848.0,0.0,0.0,0.0,-0.25,중,-0.32,중,-0.26,중,-0.46,중,-0.46,중,0.17,중,0.12,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-12,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품,데이지-이미지-매일뽀송,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-12,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품,블랭킷-동영상-김호수-몽실몽실-수정,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-12,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품,앞치마-이미지-주방의완성,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-12,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품,파우치-동영상-내집마련,112310.0,23514.0,326.0,2.0,59400.0,1.39,345.0,56155.0,0.61,53.0,1.2,상,4.67,상,3.7,상,0.04,중,-0.0,중,-0.16,중,-0.5,중,3.8,상,-0.33,중,-0.14,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-12,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품,파우치-동영상-무주택,5436.0,636.0,9.0,0.0,0.0,1.42,604.0,0.0,0.0,0.0,-0.43,중,-0.35,중,-0.41,중,-0.46,중,-0.46,중,-0.16,중,-0.18,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-12,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품,파우치-이미지-이제자취,126.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-12,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품,파자마-동영상-김호수-부드러운촉감,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-13,OUTCOME_SALES,구매-룸슈즈,룸슈즈-동영상-테리룸슈즈,78200.0,4285.0,80.0,3.0,119200.0,1.87,978.0,26067.0,3.75,152.0,0.68,중,0.45,중,0.52,중,0.28,중,0.46,중,-0.03,중,0.27,중,1.46,상,-0.05,중,-0.01,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-13,OUTCOME_SALES,구매-발매트,데이지-동영상-애기더빙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-13,OUTCOME_SALES,구매-발매트,데이지-동영상-이거진짜물건,78407.0,3594.0,79.0,6.0,254200.0,2.2,992.0,13068.0,7.59,324.0,0.69,중,0.3,중,0.5,중,1.02,상,1.5,상,0.06,중,0.29,중,0.45,중,0.29,중,0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-13,OUTCOME_SALES,구매-발매트,데이지-이미지-매일뽀송,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-13,OUTCOME_SALES,구매-발매트,토마토-동영상-영은,39992.0,1551.0,44.0,0.0,0.0,2.84,909.0,0.0,0.0,0.0,0.1,중,-0.15,중,0.05,중,-0.46,중,-0.46,중,0.23,중,0.19,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-13,OUTCOME_SALES,구매-발매트,토마토-이미지-규조토발매트-세로형,907.0,65.0,2.0,0.0,0.0,3.08,454.0,0.0,0.0,0.0,-0.5,중,-0.47,중,-0.5,중,-0.46,중,-0.46,중,0.3,중,-0.36,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-13,OUTCOME_SALES,구매-발매트,토마토-이미지-말랑말랑발매트-정방형,32.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-13,OUTCOME_SALES,구매-발매트,토마토-이미지-매일뽀송하게,459.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,중,-0.47,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-13,OUTCOME_SALES,구매-발매트,토마토-이미지-매일뽀송하게-수정,181.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.48,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-13,OUTCOME_SALES,구매-보냉백,보냉백-동영상-유정-필수탬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-13,OUTCOME_SALES,구매-신제품-목욕가운,로브-동영상-cozy-수정,45333.0,3248.0,60.0,4.0,255000.0,1.85,756.0,11333.0,6.67,563.0,0.18,중,0.22,중,0.26,중,0.53,중,1.51,상,-0.04,중,0.0,중,0.31,중,0.21,중,0.5,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-13,OUTCOME_SALES,구매-신제품-블랭킷,블랭킷-동영상-김호수-몽실몽실-수정,3726.0,173.0,3.0,1.0,36800.0,1.73,1242.0,3726.0,33.33,988.0,-0.45,중,-0.45,중,-0.48,중,-0.21,중,-0.18,중,-0.07,중,0.6,중,-0.28,중,2.56,상,1.03,상
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-13,OUTCOME_SALES,구매-신제품-블랭킷,블랭킷-동영상-이현주-인생블랭킷,366.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.48,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-13,OUTCOME_SALES,구매-신제품-블랭킷,블랭킷-동영상-집순이,43057.0,4265.0,84.0,3.0,121400.0,1.97,513.0,14352.0,3.57,282.0,0.15,중,0.45,중,0.57,중,0.28,중,0.48,중,-0.01,중,-0.29,중,0.55,중,-0.07,중,0.15,중
2025. 11. 1,2025. 11. 10,기타,기타,기타,메타_전환,2025-11-13,OUTCOME_SALES,구매-신제품-블랭킷,블랭킷-이미지-에어드랍,134.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,중,-0.49,중,-0.52,중,-0.46,중,-0.46,중,-0.54,중,-0.91,중,-0.57,중,-0.38,중,-0.2,중
