월,주,일,광고세트,성별,유형구분,타겟팅,브랜드명,상품명,프로모션,비용,노출,클릭,전환수,전환값,ROAS,CPA,CPC,성별_통합,유형구분_통합
2025-01,2025-01-06/2025-01-12,2025-01-09,250103_기프티콘,Male,구분필요,-,기타,기타,기타,3876,69,1.0,0,0,0.0,0.0,3876.0,남성,전환
2025-01,2025-01-06/2025-01-12,2025-01-09,250103_기프티콘,Unknown,구분필요,-,기타,기타,기타,80,3,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-06/2025-01-12,2025-01-09,250103_폴더영상,Female,구분필요,-,기타,기타,기타,2283,16,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-01,2025-01-06/2025-01-12,2025-01-09,250103_폴더영상,Male,구분필요,-,기타,기타,기타,2265,69,2.0,0,0,0.0,0.0,1132.5,남성,전환
2025-01,2025-01-06/2025-01-12,2025-01-09,250103_폴더영상,Unknown,구분필요,-,기타,기타,기타,25,2,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-06/2025-01-12,2025-01-09,[GM]241121_프라이싱_2_신디자인,Female,구분필요,-,기타,기타,기타,2182,26,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-01,2025-01-06/2025-01-12,2025-01-09,[GM]241121_프라이싱_2_신디자인,Male,구분필요,-,기타,기타,기타,6636,108,4.0,0,0,0.0,0.0,1659.0,남성,전환
2025-01,2025-01-06/2025-01-12,2025-01-09,[GM]241121_프라이싱_2_신디자인,Unknown,구분필요,-,기타,기타,기타,62,2,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,250103_검색기록,Female,구분필요,-,기타,기타,기타,1586,29,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,250103_검색기록,Male,구분필요,-,기타,기타,기타,2673,71,0.0,0,0,0.0,0.0,0.0,남성,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,250103_검색기록,Unknown,구분필요,-,기타,기타,기타,26,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,250103_기프티콘,Female,구분필요,-,기타,기타,기타,624,21,2.0,0,0,0.0,0.0,312.0,여성,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,250103_기프티콘,Male,구분필요,-,기타,기타,기타,4005,80,2.0,0,0,0.0,0.0,2002.5,남성,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,250103_기프티콘,Unknown,구분필요,-,기타,기타,기타,168,3,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,250103_폴더영상,Female,구분필요,-,기타,기타,기타,830,20,1.0,0,0,0.0,0.0,830.0,여성,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,250103_폴더영상,Male,구분필요,-,기타,기타,기타,3563,113,1.0,0,0,0.0,0.0,3563.0,남성,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,250103_폴더영상,Unknown,구분필요,-,기타,기타,기타,25,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,250110_테스트6,Female,구분필요,-,기타,기타,기타,797,47,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,250110_테스트6,Male,구분필요,-,기타,기타,기타,530,35,1.0,0,0,0.0,0.0,530.0,남성,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,250110_테스트6,Unknown,구분필요,-,기타,기타,기타,39,2,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,[GM]241121_프라이싱_2_신디자인,Female,구분필요,-,기타,기타,기타,1701,22,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,[GM]241121_프라이싱_2_신디자인,Male,구분필요,-,기타,기타,기타,7995,106,0.0,0,0,0.0,0.0,0.0,남성,전환
2025-01,2025-01-06/2025-01-12,2025-01-10,[GM]241121_프라이싱_2_신디자인,Unknown,구분필요,-,기타,기타,기타,266,3,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-06/2025-01-12,2025-01-11,250103_검색기록,Female,구분필요,-,기타,기타,기타,1363,23,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-01,2025-01-06/2025-01-12,2025-01-11,250103_검색기록,Male,구분필요,-,기타,기타,기타,2381,74,2.0,0,0,0.0,0.0,1190.5,남성,전환
2025-01,2025-01-06/2025-01-12,2025-01-11,250103_검색기록,Unknown,구분필요,-,기타,기타,기타,4,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-06/2025-01-12,2025-01-11,250103_기프티콘,Female,구분필요,-,기타,기타,기타,1510,14,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-01,2025-01-06/2025-01-12,2025-01-11,250103_기프티콘,Male,구분필요,-,기타,기타,기타,1793,57,0.0,0,0,0.0,0.0,0.0,남성,전환
2025-01,2025-01-06/2025-01-12,2025-01-11,250103_기프티콘,Unknown,구분필요,-,기타,기타,기타,15,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-06/2025-01-12,2025-01-11,250103_폴더영상,Female,구분필요,-,기타,기타,기타,588,12,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-01,2025-01-06/2025-01-12,2025-01-11,250103_폴더영상,Male,구분필요,-,기타,기타,기타,3487,97,1.0,0,0,0.0,0.0,3487.0,남성,전환
2025-01,2025-01-06/2025-01-12,2025-01-11,250110_테스트6,Female,구분필요,-,기타,기타,기타,2839,119,7.0,0,0,0.0,0.0,405.57142857142856,여성,전환
2025-01,2025-01-06/2025-01-12,2025-01-11,250110_테스트6,Male,구분필요,-,기타,기타,기타,1756,122,1.0,0,0,0.0,0.0,1756.0,남성,전환
2025-01,2025-01-06/2025-01-12,2025-01-11,250110_테스트6,Unknown,구분필요,-,기타,기타,기타,168,8,1.0,0,0,0.0,0.0,168.0,알 수 없음,전환
2025-01,2025-01-06/2025-01-12,2025-01-11,[GM]241121_프라이싱_2_신디자인,Female,구분필요,-,기타,기타,기타,1079,26,1.0,0,0,0.0,0.0,1079.0,여성,전환
2025-01,2025-01-06/2025-01-12,2025-01-11,[GM]241121_프라이싱_2_신디자인,Male,구분필요,-,기타,기타,기타,6896,96,2.0,0,0,0.0,0.0,3448.0,남성,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,250103_검색기록,Female,구분필요,-,기타,기타,기타,1652,24,1.0,0,0,0.0,0.0,1652.0,여성,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,250103_검색기록,Male,구분필요,-,기타,기타,기타,5635,111,4.0,0,0,0.0,0.0,1408.75,남성,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,250103_기프티콘,Female,구분필요,-,기타,기타,기타,2784,15,1.0,0,0,0.0,0.0,2784.0,여성,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,250103_기프티콘,Male,구분필요,-,기타,기타,기타,4638,97,1.0,0,0,0.0,0.0,4638.0,남성,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,250103_기프티콘,Unknown,구분필요,-,기타,기타,기타,185,2,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,250103_폴더영상,Female,구분필요,-,기타,기타,기타,1402,22,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,250103_폴더영상,Male,구분필요,-,기타,기타,기타,5244,131,6.0,0,0,0.0,0.0,874.0,남성,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,250103_폴더영상,Unknown,구분필요,-,기타,기타,기타,20,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,250110_테스트6,Female,구분필요,-,기타,기타,기타,2651,76,6.0,0,0,0.0,0.0,441.8333333333333,여성,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,250110_테스트6,Male,구분필요,-,기타,기타,기타,2497,64,9.0,0,0,0.0,0.0,277.44444444444446,남성,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,250110_테스트6,Unknown,구분필요,-,기타,기타,기타,164,9,1.0,0,0,0.0,0.0,164.0,알 수 없음,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,[GM]241121_프라이싱_2_신디자인,Female,구분필요,-,기타,기타,기타,3273,41,2.0,0,0,0.0,0.0,1636.5,여성,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,[GM]241121_프라이싱_2_신디자인,Male,구분필요,-,기타,기타,기타,10648,124,5.0,1,671875,6309.870398196845,10648.0,2129.6,남성,전환
2025-01,2025-01-06/2025-01-12,2025-01-12,[GM]241121_프라이싱_2_신디자인,Unknown,구분필요,-,기타,기타,기타,56,2,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-13/2025-01-19,2025-01-13,250103_검색기록,Female,구분필요,-,기타,기타,기타,2229,26,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-13,250103_검색기록,Male,구분필요,-,기타,기타,기타,2756,70,0.0,0,0,0.0,0.0,0.0,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-13,250103_검색기록,Unknown,구분필요,-,기타,기타,기타,51,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-13/2025-01-19,2025-01-13,250103_기프티콘,Female,구분필요,-,기타,기타,기타,668,19,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-13,250103_기프티콘,Male,구분필요,-,기타,기타,기타,4524,73,2.0,0,0,0.0,0.0,2262.0,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-13,250103_폴더영상,Female,구분필요,-,기타,기타,기타,700,14,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-13,250103_폴더영상,Male,구분필요,-,기타,기타,기타,5167,97,5.0,0,0,0.0,0.0,1033.4,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-13,250103_폴더영상,Unknown,구분필요,-,기타,기타,기타,308,4,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-13/2025-01-19,2025-01-13,250110_테스트6,Female,구분필요,-,기타,기타,기타,3146,59,10.0,0,0,0.0,0.0,314.6,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-13,250110_테스트6,Male,구분필요,-,기타,기타,기타,1951,61,3.0,0,0,0.0,0.0,650.3333333333334,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-13,250110_테스트6,Unknown,구분필요,-,기타,기타,기타,101,8,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-13/2025-01-19,2025-01-13,[GM]241121_프라이싱_2_신디자인,Female,구분필요,-,기타,기타,기타,1391,25,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-13,[GM]241121_프라이싱_2_신디자인,Male,구분필요,-,기타,기타,기타,11043,110,2.0,0,0,0.0,0.0,5521.5,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-13,[GM]241121_프라이싱_2_신디자인,Unknown,구분필요,-,기타,기타,기타,63,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,250103_검색기록,Female,구분필요,-,기타,기타,기타,1570,25,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,250103_검색기록,Male,구분필요,-,기타,기타,기타,3643,115,0.0,0,0,0.0,0.0,0.0,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,250103_검색기록,Unknown,구분필요,-,기타,기타,기타,161,2,1.0,0,0,0.0,0.0,161.0,알 수 없음,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,250103_기프티콘,Female,구분필요,-,기타,기타,기타,1083,28,2.0,0,0,0.0,0.0,541.5,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,250103_기프티콘,Male,구분필요,-,기타,기타,기타,3631,100,3.0,0,0,0.0,0.0,1210.3333333333333,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,250103_기프티콘,Unknown,구분필요,-,기타,기타,기타,95,3,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,250103_폴더영상,Female,구분필요,-,기타,기타,기타,1394,16,1.0,0,0,0.0,0.0,1394.0,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,250103_폴더영상,Male,구분필요,-,기타,기타,기타,3293,77,2.0,0,0,0.0,0.0,1646.5,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,250110_테스트6,Female,구분필요,-,기타,기타,기타,2429,50,7.0,0,0,0.0,0.0,347.0,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,250110_테스트6,Male,구분필요,-,기타,기타,기타,2926,63,7.0,0,0,0.0,0.0,418.0,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,250110_테스트6,Unknown,구분필요,-,기타,기타,기타,70,5,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,[GM]241121_프라이싱_2_신디자인,Female,구분필요,-,기타,기타,기타,1859,25,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,[GM]241121_프라이싱_2_신디자인,Male,구분필요,-,기타,기타,기타,4676,69,1.0,0,0,0.0,0.0,4676.0,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-14,[GM]241121_프라이싱_2_신디자인,Unknown,구분필요,-,기타,기타,기타,213,3,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,250103_검색기록,Female,구분필요,-,기타,기타,기타,1196,24,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,250103_검색기록,Male,구분필요,-,기타,기타,기타,3797,69,3.0,2,1343750,35389.781406373455,1898.5,1265.6666666666667,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,250103_검색기록,Unknown,구분필요,-,기타,기타,기타,144,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,250103_기프티콘,Female,구분필요,-,기타,기타,기타,1287,24,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,250103_기프티콘,Male,구분필요,-,기타,기타,기타,3661,73,2.0,0,0,0.0,0.0,1830.5,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,250103_폴더영상,Female,구분필요,-,기타,기타,기타,1002,15,1.0,0,0,0.0,0.0,1002.0,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,250103_폴더영상,Male,구분필요,-,기타,기타,기타,3637,59,2.0,0,0,0.0,0.0,1818.5,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,250103_폴더영상,Unknown,구분필요,-,기타,기타,기타,11,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,250110_테스트6,Female,구분필요,-,기타,기타,기타,1780,150,4.0,0,0,0.0,0.0,445.0,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,250110_테스트6,Male,구분필요,-,기타,기타,기타,1987,123,1.0,0,0,0.0,0.0,1987.0,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,250110_테스트6,Unknown,구분필요,-,기타,기타,기타,1635,8,2.0,0,0,0.0,0.0,817.5,알 수 없음,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,[GM]241121_프라이싱_2_신디자인,Female,구분필요,-,기타,기타,기타,2098,20,1.0,0,0,0.0,0.0,2098.0,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,[GM]241121_프라이싱_2_신디자인,Male,구분필요,-,기타,기타,기타,3352,60,0.0,0,0,0.0,0.0,0.0,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-15,[GM]241121_프라이싱_2_신디자인,Unknown,구분필요,-,기타,기타,기타,316,3,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-13/2025-01-19,2025-01-16,250103_검색기록,Female,구분필요,-,기타,기타,기타,475,12,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-16,250103_검색기록,Male,구분필요,-,기타,기타,기타,3256,55,1.0,0,0,0.0,0.0,3256.0,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-16,250103_검색기록,Unknown,구분필요,-,기타,기타,기타,19,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-13/2025-01-19,2025-01-16,250103_기프티콘,Female,구분필요,-,기타,기타,기타,1147,21,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-16,250103_기프티콘,Male,구분필요,-,기타,기타,기타,3018,60,2.0,0,0,0.0,0.0,1509.0,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-16,250103_기프티콘,Unknown,구분필요,-,기타,기타,기타,21,2,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-13/2025-01-19,2025-01-16,250103_폴더영상,Female,구분필요,-,기타,기타,기타,845,20,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-16,250103_폴더영상,Male,구분필요,-,기타,기타,기타,4082,85,0.0,0,0,0.0,0.0,0.0,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-16,250103_폴더영상,Unknown,구분필요,-,기타,기타,기타,75,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-13/2025-01-19,2025-01-16,250110_테스트6,Female,구분필요,-,기타,기타,기타,2543,101,5.0,0,0,0.0,0.0,508.6,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-16,250110_테스트6,Male,구분필요,-,기타,기타,기타,2349,107,6.0,0,0,0.0,0.0,391.5,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-16,250110_테스트6,Unknown,구분필요,-,기타,기타,기타,445,6,2.0,0,0,0.0,0.0,222.5,알 수 없음,전환
2025-01,2025-01-13/2025-01-19,2025-01-16,[GM]241121_프라이싱_2_신디자인,Female,구분필요,-,기타,기타,기타,1226,17,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-16,[GM]241121_프라이싱_2_신디자인,Male,구분필요,-,기타,기타,기타,5024,75,1.0,0,0,0.0,0.0,5024.0,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-16,[GM]241121_프라이싱_2_신디자인,Unknown,구분필요,-,기타,기타,기타,56,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-13/2025-01-19,2025-01-17,250103_검색기록,Female,구분필요,-,기타,기타,기타,746,22,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-17,250103_검색기록,Male,구분필요,-,기타,기타,기타,3333,56,1.0,0,0,0.0,0.0,3333.0,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-17,250103_검색기록,Unknown,구분필요,-,기타,기타,기타,47,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-13/2025-01-19,2025-01-17,250103_기프티콘,Female,구분필요,-,기타,기타,기타,79,3,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-17,250103_기프티콘,Male,구분필요,-,기타,기타,기타,938,26,0.0,0,0,0.0,0.0,0.0,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-17,250103_기프티콘,Unknown,구분필요,-,기타,기타,기타,104,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-13/2025-01-19,2025-01-17,250103_폴더영상,Female,구분필요,-,기타,기타,기타,302,13,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-17,250103_폴더영상,Male,구분필요,-,기타,기타,기타,3087,62,2.0,0,0,0.0,0.0,1543.5,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-17,250103_폴더영상,Unknown,구분필요,-,기타,기타,기타,32,2,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-13/2025-01-19,2025-01-17,250110_테스트6,Female,구분필요,-,기타,기타,기타,155,36,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-17,250110_테스트6,Male,구분필요,-,기타,기타,기타,334,30,0.0,0,0,0.0,0.0,0.0,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-17,250110_테스트6,Unknown,구분필요,-,기타,기타,기타,64,3,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-13/2025-01-19,2025-01-17,250117_그로스마케터_그리팅,Female,구분필요,-,기타,기타,기타,345,66,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-17,250117_그로스마케터_그리팅,Male,구분필요,-,기타,기타,기타,544,112,2.0,0,0,0.0,0.0,272.0,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-17,250117_그로스마케터_그리팅,Unknown,구분필요,-,기타,기타,기타,5,3,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-13/2025-01-19,2025-01-17,250117_대시보드구축,Female,구분필요,-,기타,기타,기타,501,18,1.0,0,0,0.0,0.0,501.0,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-17,250117_대시보드구축,Male,구분필요,-,기타,기타,기타,3065,70,4.0,0,0,0.0,0.0,766.25,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-17,250117_대시보드구축,Unknown,구분필요,-,기타,기타,기타,18,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-13/2025-01-19,2025-01-17,250117_테스트7,Female,구분필요,-,기타,기타,기타,484,44,2.0,0,0,0.0,0.0,242.0,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-17,250117_테스트7,Male,구분필요,-,기타,기타,기타,2285,177,4.0,0,0,0.0,0.0,571.25,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-17,250117_테스트7,Unknown,구분필요,-,기타,기타,기타,190,10,2.0,0,0,0.0,0.0,95.0,알 수 없음,전환
2025-01,2025-01-13/2025-01-19,2025-01-17,250117_파트너즈_마케터_그리팅,Female,구분필요,-,기타,기타,기타,577,69,1.0,0,0,0.0,0.0,577.0,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-17,250117_파트너즈_마케터_그리팅,Male,구분필요,-,기타,기타,기타,1045,126,9.0,0,0,0.0,0.0,116.11111111111111,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-17,250117_파트너즈_마케터_그리팅,Unknown,구분필요,-,기타,기타,기타,11,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-13/2025-01-19,2025-01-17,[GM]241121_프라이싱_2_신디자인,Female,구분필요,-,기타,기타,기타,1460,13,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-17,[GM]241121_프라이싱_2_신디자인,Male,구분필요,-,기타,기타,기타,2826,36,2.0,0,0,0.0,0.0,1413.0,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-18,250103_검색기록,Female,구분필요,-,기타,기타,기타,1268,17,0.0,0,0,0.0,0.0,0.0,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-18,250103_검색기록,Male,구분필요,-,기타,기타,기타,2902,53,0.0,0,0,0.0,0.0,0.0,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-18,250103_검색기록,Unknown,구분필요,-,기타,기타,기타,32,1,0.0,0,0,0.0,0.0,0.0,알 수 없음,전환
2025-01,2025-01-13/2025-01-19,2025-01-18,250103_폴더영상,Female,구분필요,-,기타,기타,기타,414,11,1.0,0,0,0.0,0.0,414.0,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-18,250103_폴더영상,Male,구분필요,-,기타,기타,기타,3982,72,1.0,0,0,0.0,0.0,3982.0,남성,전환
2025-01,2025-01-13/2025-01-19,2025-01-18,250117_그로스마케터_그리팅,Female,구분필요,-,기타,기타,기타,2041,155,8.0,0,0,0.0,0.0,255.125,여성,전환
2025-01,2025-01-13/2025-01-19,2025-01-18,250117_그로스마케터_그리팅,Male,구분필요,-,기타,기타,기타,3117,261,16.0,0,0,0.0,0.0,194.8125,남성,전환
