월 구분,주 구분,브랜드명,상품명,프로모션,유형구분,일 구분,목표,캠페인,세트이름,비용,노출,클릭,전환수,전환값,ctr,cpc,cpa,cvr,roas,비용_zscore,비용_grade,노출_zscore,노출_grade,클릭_zscore,클릭_grade,전환수_zscore,전환수_grade,전환값_zscore,전환값_grade,ctr_zscore,ctr_grade,cpc_zscore,cpc_grade,cpa_zscore,cpa_grade,cvr_zscore,cvr_grade,roas_zscore,roas_grade
2025. 4. 1,2025. 4. 7,앳드맹,기타,파트너쉽,메타_전환,2025-04-09,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 오직윤선,4615,190,6,1,52000,3.16,769.0,4615.0,16.67,1127.0,-0.27,중,-0.39,중,-0.41,중,0.47,중,-0.05,중,-0.21,중,1.01,상,0.4,중,1.35,상,0.13,중
2025. 4. 1,2025. 4. 7,앳드맹,기타,파트너쉽,메타_전환,2025-04-09,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 지유,25,2,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.71,중,-0.59,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 7,앳드맹,기타,파트너쉽,메타_전환,2025-04-10,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 러브니,7675,515,10,1,144495,1.94,768.0,7675.0,10.0,1883.0,0.02,중,-0.04,중,-0.35,중,0.47,중,0.41,중,-0.49,중,1.0,상,0.9,중,0.75,중,0.33,중
2025. 4. 1,2025. 4. 7,앳드맹,기타,파트너쉽,메타_전환,2025-04-10,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 버터씨,4752,250,7,0,0,2.8,679.0,0.0,0.0,0.0,-0.26,중,-0.32,중,-0.39,중,-0.34,중,-0.31,중,-0.29,중,0.79,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 7,앳드맹,기타,파트너쉽,메타_전환,2025-04-10,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 보라보나,16406,1015,52,2,344460,5.12,316.0,8203.0,3.85,2100.0,0.85,중,0.49,중,0.34,중,1.28,상,1.42,상,0.23,중,-0.06,중,0.99,중,0.19,중,0.38,중
2025. 4. 1,2025. 4. 7,앳드맹,기타,파트너쉽,메타_전환,2025-04-10,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 오직윤선,4501,214,10,0,0,4.67,450.0,0.0,0.0,0.0,-0.28,중,-0.36,중,-0.35,중,-0.34,중,-0.31,중,0.13,중,0.26,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 7,앳드맹,기타,파트너쉽,메타_전환,2025-04-11,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 러브니,4238,283,2,0,0,0.71,2119.0,0.0,0.0,0.0,-0.31,중,-0.29,중,-0.48,중,-0.34,중,-0.31,중,-0.77,중,4.17,상,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 7,앳드맹,기타,파트너쉽,메타_전환,2025-04-11,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 버터씨,2463,148,2,0,0,1.35,1232.0,0.0,0.0,0.0,-0.47,중,-0.43,중,-0.48,중,-0.34,중,-0.31,중,-0.62,중,2.09,상,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 7,앳드맹,기타,파트너쉽,메타_전환,2025-04-11,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 보라보나,23534,1312,77,1,48750,5.87,306.0,23534.0,1.3,207.0,1.53,상,0.81,중,0.75,중,0.47,중,-0.07,중,0.4,중,-0.08,중,3.48,상,-0.04,중,-0.11,중
2025. 4. 1,2025. 4. 7,앳드맹,기타,파트너쉽,메타_전환,2025-04-11,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 오직윤선,3654,184,4,0,0,2.17,914.0,0.0,0.0,0.0,-0.36,중,-0.39,중,-0.44,중,-0.34,중,-0.31,중,-0.44,중,1.35,상,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 7,앳드맹,기타,파트너쉽,메타_전환,2025-04-11,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 지유,17,6,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.71,중,-0.58,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 7,앳드맹,기타,파트너쉽,메타_전환,2025-04-12,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 러브니,3690,193,12,0,0,6.22,308.0,0.0,0.0,0.0,-0.36,중,-0.38,중,-0.31,중,-0.34,중,-0.31,중,0.48,중,-0.08,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 7,앳드맹,기타,파트너쉽,메타_전환,2025-04-12,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 버터씨,2869,108,6,0,0,5.56,478.0,0.0,0.0,0.0,-0.44,중,-0.48,중,-0.41,중,-0.34,중,-0.31,중,0.33,중,0.32,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 7,앳드맹,기타,파트너쉽,메타_전환,2025-04-12,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 보라보나,25010,1433,72,2,273130,5.02,347.0,12505.0,2.78,1092.0,1.67,상,0.94,중,0.67,중,1.28,상,1.06,상,0.21,중,0.02,중,1.69,상,0.09,중,0.12,중
2025. 4. 1,2025. 4. 7,앳드맹,기타,파트너쉽,메타_전환,2025-04-12,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 오직윤선,2320,86,8,0,0,9.3,290.0,0.0,0.0,0.0,-0.49,중,-0.5,중,-0.38,중,-0.34,중,-0.31,중,1.18,상,-0.12,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 7,앳드맹,기타,파트너쉽,메타_전환,2025-04-12,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 지유,251,22,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.68,중,-0.57,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 7,앳드맹,기타,파트너쉽,메타_전환,2025-04-13,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 러브니,4647,254,5,0,0,1.97,929.0,0.0,0.0,0.0,-0.27,중,-0.32,중,-0.43,중,-0.34,중,-0.31,중,-0.48,중,1.38,상,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 7,앳드맹,기타,파트너쉽,메타_전환,2025-04-13,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 버터씨,3848,202,5,0,0,2.48,770.0,0.0,0.0,0.0,-0.34,중,-0.37,중,-0.43,중,-0.34,중,-0.31,중,-0.37,중,1.01,상,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 7,앳드맹,기타,파트너쉽,메타_전환,2025-04-13,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 보라보나,24543,1285,70,3,646230,5.45,351.0,8181.0,4.29,2633.0,1.63,상,0.78,중,0.63,중,2.1,상,2.94,상,0.31,중,0.03,중,0.98,중,0.23,중,0.52,중
2025. 4. 1,2025. 4. 7,앳드맹,기타,파트너쉽,메타_전환,2025-04-13,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 오직윤선,4710,199,11,0,0,5.53,428.0,0.0,0.0,0.0,-0.26,중,-0.38,중,-0.33,중,-0.34,중,-0.31,중,0.32,중,0.21,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 7,앳드맹,기타,파트너쉽,메타_전환,2025-04-13,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 지유,150,25,1,0,0,4.0,150.0,0.0,0.0,0.0,-0.69,중,-0.56,중,-0.49,중,-0.34,중,-0.31,중,-0.02,중,-0.45,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-14,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 러브니,4689,276,11,0,0,3.99,426.0,0.0,0.0,0.0,-0.26,중,-0.3,중,-0.33,중,-0.34,중,-0.31,중,-0.02,중,0.2,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-14,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 버터씨,2460,113,4,3,231900,3.54,615.0,820.0,75.0,9427.0,-0.47,중,-0.47,중,-0.44,중,2.1,상,0.86,중,-0.13,중,0.64,중,-0.21,중,6.62,상,2.28,상
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-14,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 보라보나,26373,1361,72,1,134400,5.29,366.0,26373.0,1.39,510.0,1.8,상,0.86,중,0.67,중,0.47,중,0.36,중,0.27,중,0.06,중,3.95,상,-0.03,중,-0.03,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-14,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 오직윤선,4629,213,9,0,0,4.23,514.0,0.0,0.0,0.0,-0.27,중,-0.36,중,-0.36,중,-0.34,중,-0.31,중,0.03,중,0.41,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-15,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 러브니,4431,206,12,0,0,5.83,369.0,0.0,0.0,0.0,-0.29,중,-0.37,중,-0.31,중,-0.34,중,-0.31,중,0.39,중,0.07,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-15,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 밤비걸,9226,613,20,1,134400,3.26,461.0,9226.0,5.0,1457.0,0.17,중,0.06,중,-0.18,중,0.47,중,0.36,중,-0.19,중,0.28,중,1.16,상,0.29,중,0.22,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-15,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 버터씨,1790,81,2,0,0,2.47,895.0,0.0,0.0,0.0,-0.54,중,-0.5,중,-0.48,중,-0.34,중,-0.31,중,-0.37,중,1.3,상,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-15,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 보라보나,17733,938,38,3,289380,4.05,467.0,5911.0,7.89,1632.0,0.98,중,0.41,중,0.11,중,2.1,상,1.14,상,-0.01,중,0.3,중,0.62,중,0.56,중,0.26,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-15,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 오직윤선,2733,120,3,1,48750,2.5,911.0,2733.0,33.33,1784.0,-0.45,중,-0.46,중,-0.46,중,0.47,중,-0.07,중,-0.36,중,1.34,상,0.1,중,2.85,상,0.3,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-15,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 지유,790,61,2,0,0,3.28,395.0,0.0,0.0,0.0,-0.63,중,-0.53,중,-0.48,중,-0.34,중,-0.31,중,-0.19,중,0.13,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-16,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 러브니,2711,159,3,0,0,1.89,904.0,0.0,0.0,0.0,-0.45,중,-0.42,중,-0.46,중,-0.34,중,-0.31,중,-0.5,중,1.32,상,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-16,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 밤비걸,17941,962,44,1,130940,4.57,408.0,17941.0,2.27,730.0,1.0,중,0.44,중,0.21,중,0.47,중,0.35,중,0.11,중,0.16,중,2.57,상,0.05,중,0.03,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-16,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 버터씨,764,45,3,0,0,6.67,255.0,0.0,0.0,0.0,-0.64,중,-0.54,중,-0.46,중,-0.34,중,-0.31,중,0.58,중,-0.2,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-16,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 보라보나,7080,405,15,0,0,3.7,472.0,0.0,0.0,0.0,-0.03,중,-0.16,중,-0.26,중,-0.34,중,-0.31,중,-0.09,중,0.31,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-16,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 오직윤선,2285,86,7,0,0,8.14,326.0,0.0,0.0,0.0,-0.49,중,-0.5,중,-0.39,중,-0.34,중,-0.31,중,0.92,중,-0.03,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-16,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 지유,457,38,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.67,중,-0.55,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-17,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 러브니,2205,139,6,3,285110,4.32,368.0,735.0,50.0,12930.0,-0.5,중,-0.44,중,-0.41,중,2.1,상,1.12,상,0.05,중,0.07,중,-0.23,중,4.36,상,3.19,상
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-17,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 밤비걸,19936,1104,39,1,134400,3.53,511.0,19936.0,2.56,674.0,1.19,상,0.59,중,0.13,중,0.47,중,0.36,중,-0.13,중,0.4,중,2.9,상,0.07,중,0.01,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-17,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 버터씨,1107,72,2,0,0,2.78,554.0,0.0,0.0,0.0,-0.6,중,-0.51,중,-0.48,중,-0.34,중,-0.31,중,-0.3,중,0.5,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-17,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 보라보나,7073,377,19,0,0,5.04,372.0,0.0,0.0,0.0,-0.04,중,-0.19,중,-0.2,중,-0.34,중,-0.31,중,0.21,중,0.07,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-17,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 오직윤선,2419,115,3,0,0,2.61,806.0,0.0,0.0,0.0,-0.48,중,-0.47,중,-0.46,중,-0.34,중,-0.31,중,-0.34,중,1.09,상,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-17,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 지유,561,34,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.66,중,-0.55,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-18,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 러브니,2874,190,8,0,0,4.21,359.0,0.0,0.0,0.0,-0.44,중,-0.39,중,-0.38,중,-0.34,중,-0.31,중,0.02,중,0.04,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-18,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 밤비걸,16009,956,41,2,391280,4.29,390.0,8004.0,4.88,2444.0,0.81,중,0.43,중,0.16,중,1.28,상,1.66,상,0.04,중,0.12,중,0.96,중,0.28,중,0.47,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-18,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 버터씨,1876,120,4,0,0,3.33,469.0,0.0,0.0,0.0,-0.53,중,-0.46,중,-0.44,중,-0.34,중,-0.31,중,-0.17,중,0.3,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-18,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 보라보나,9187,646,34,0,0,5.26,270.0,0.0,0.0,0.0,0.17,중,0.1,중,0.05,중,-0.34,중,-0.31,중,0.26,중,-0.16,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-18,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 오직윤선,3057,167,5,0,0,2.99,611.0,0.0,0.0,0.0,-0.42,중,-0.41,중,-0.43,중,-0.34,중,-0.31,중,-0.25,중,0.64,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-18,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 지유,213,18,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.69,중,-0.57,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-19,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 러브니,2219,133,2,0,0,1.5,1110.0,0.0,0.0,0.0,-0.5,중,-0.45,중,-0.48,중,-0.34,중,-0.31,중,-0.59,중,1.81,상,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-19,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 밤비걸,22396,1269,67,3,311590,5.28,334.0,7465.0,4.48,1391.0,1.42,상,0.77,중,0.59,중,2.1,상,1.26,상,0.27,중,-0.01,중,0.87,중,0.25,중,0.2,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-19,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 버터씨,1276,92,3,0,0,3.26,425.0,0.0,0.0,0.0,-0.59,중,-0.49,중,-0.46,중,-0.34,중,-0.31,중,-0.19,중,0.2,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-19,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 보라보나,6273,375,26,3,382920,6.93,241.0,2091.0,11.54,6104.0,-0.11,중,-0.19,중,-0.08,중,2.1,상,1.62,상,0.64,중,-0.23,중,-0.01,중,0.89,중,1.42,상
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-19,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 오직윤선,2085,100,9,0,0,9.0,232.0,0.0,0.0,0.0,-0.51,중,-0.48,중,-0.36,중,-0.34,중,-0.31,중,1.11,상,-0.25,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-19,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 지유,100,11,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.7,중,-0.58,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-20,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 러브니,2398,139,9,0,0,6.47,266.0,0.0,0.0,0.0,-0.48,중,-0.44,중,-0.36,중,-0.34,중,-0.31,중,0.54,중,-0.17,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-20,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 밤비걸,29815,1498,61,4,445990,4.07,489.0,7454.0,6.56,1496.0,2.13,상,1.01,상,0.49,중,2.91,상,1.93,상,-0.01,중,0.35,중,0.87,중,0.44,중,0.23,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-20,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 버터씨,1995,128,7,1,134400,5.47,285.0,1995.0,14.29,6737.0,-0.52,중,-0.45,중,-0.39,중,0.47,중,0.36,중,0.31,중,-0.13,중,-0.02,중,1.13,상,1.58,상
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-20,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 보라보나,4969,220,17,0,0,7.73,292.0,0.0,0.0,0.0,-0.24,중,-0.36,중,-0.23,중,-0.34,중,-0.31,중,0.82,중,-0.11,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-20,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 오직윤선,1649,72,4,0,0,5.56,412.0,0.0,0.0,0.0,-0.55,중,-0.51,중,-0.44,중,-0.34,중,-0.31,중,0.33,중,0.17,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 14,앳드맹,기타,파트너쉽,메타_전환,2025-04-20,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 지유,13,2,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.71,중,-0.59,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 21,앳드맹,기타,파트너쉽,메타_전환,2025-04-21,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 러브니,3574,246,4,0,0,1.63,894.0,0.0,0.0,0.0,-0.37,중,-0.33,중,-0.44,중,-0.34,중,-0.31,중,-0.56,중,1.3,상,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 21,앳드맹,기타,파트너쉽,메타_전환,2025-04-21,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 밤비걸,21450,1289,51,3,391280,3.96,421.0,7150.0,5.88,1824.0,1.33,상,0.79,중,0.32,중,2.1,상,1.66,상,-0.03,중,0.19,중,0.82,중,0.37,중,0.31,중
2025. 4. 1,2025. 4. 21,앳드맹,기타,파트너쉽,메타_전환,2025-04-21,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 버터씨,2638,160,3,0,0,1.88,879.0,0.0,0.0,0.0,-0.46,중,-0.42,중,-0.46,중,-0.34,중,-0.31,중,-0.5,중,1.26,상,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 21,앳드맹,기타,파트너쉽,메타_전환,2025-04-21,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 보라보나,4369,255,6,0,0,2.35,728.0,0.0,0.0,0.0,-0.29,중,-0.32,중,-0.41,중,-0.34,중,-0.31,중,-0.4,중,0.91,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 21,앳드맹,기타,파트너쉽,메타_전환,2025-04-21,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 오직윤선,1669,107,2,0,0,1.87,834.0,0.0,0.0,0.0,-0.55,중,-0.48,중,-0.48,중,-0.34,중,-0.31,중,-0.51,중,1.16,상,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 21,앳드맹,기타,파트너쉽,메타_전환,2025-04-21,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 지유,41,7,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.7,중,-0.58,중,-0.51,중,-0.34,중,-0.31,중,-0.93,중,-0.8,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 21,앳드맹,기타,기타,메타_전환,2025-04-22,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고,612,39,1,0,0,2.56,612.0,0.0,0.0,0.0,-0.65,중,-0.55,중,-0.49,중,-0.34,중,-0.31,중,-0.35,중,0.64,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 21,앳드맹,기타,기타,메타_전환,2025-04-22,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본,4005,198,32,0,0,16.16,125.0,0.0,0.0,0.0,-0.33,중,-0.38,중,0.01,중,-0.34,중,-0.31,중,2.73,상,-0.5,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 21,앳드맹,기타,기타,메타_전환,2025-04-22,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본,1414,103,9,0,0,8.74,157.0,0.0,0.0,0.0,-0.57,중,-0.48,중,-0.36,중,-0.34,중,-0.31,중,1.05,상,-0.43,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 21,앳드맹,기타,기타,메타_전환,2025-04-22,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본 - 사본,454,25,1,0,0,4.0,454.0,0.0,0.0,0.0,-0.67,중,-0.56,중,-0.49,중,-0.34,중,-0.31,중,-0.02,중,0.27,중,-0.35,중,-0.16,중,-0.16,중
2025. 4. 1,2025. 4. 21,앳드맹,기타,기타,메타_전환,2025-04-22,OUTCOME_SALES,어드밴티지+ 쇼핑 캠페인 2025-04-23 캠페인,어드밴티지+ 쇼핑 캠페인 2025-04-22 광고 - 사본 - 사본 - 사본 - 사본,633,35,7,1,42000,20.0,90.0,633.0,14.29,6635.0,-0.65,중,-0.55,중,-0.39,중,0.47,중,-0.1,중,3.61,상,-0.59,중,-0.24,중,1.13,상,1.56,상
2025. 4. 1,2025. 4. 21,앳드맹,기타,파트너쉽,메타_전환,2025-04-22,OUTCOME_SALES,파트너쉽 캠페인,파트너쉽광고 - 러브니,3473,258,5,1,134400,1.94,695.0,3473.0,20.0,3870.0,-0.38,중,-0.32,중,-0.43,중,0.47,중,0.36,중,-0.49,중,0.83,중,0.22,중,1.65,상,0.84,중
