월,주,일,광고세트,기기유형,유형구분,타겟팅,브랜드명,상품명,프로모션,비용,노출,클릭,전환수,전환값,ROAS,CPA,기기유형_통합
2025-07,2025-07-07/2025-07-13,2025-07-12,데이지-1865-여성-구매60일제외,iPhone,메타_전환,타겟팅,기타,기타,기타,63861.0,4486.0,50.0,1.0,29600.0,46.35066785675138,63861.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,룸슈즈-유정-1865,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,13603.0,535.0,21.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,룸슈즈-유정-1865,Android Tablet,메타_전환,타겟팅,기타,기타,기타,47.0,2.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,룸슈즈-유정-1865,iPad,메타_전환,타겟팅,기타,기타,기타,2.0,1.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,룸슈즈-유정-1865,iPhone,메타_전환,타겟팅,기타,기타,기타,17049.0,1021.0,17.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,룸슈즈-현주-1865,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,19598.0,1017.0,17.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,룸슈즈-현주-1865,Android Tablet,메타_전환,타겟팅,기타,기타,기타,23.0,1.0,1.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,룸슈즈-현주-1865,Desktop,메타_전환,타겟팅,기타,기타,기타,5.0,1.0,0.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-12,룸슈즈-현주-1865,iPad,메타_전환,타겟팅,기타,기타,기타,39.0,4.0,1.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,룸슈즈-현주-1865,iPhone,메타_전환,타겟팅,기타,기타,기타,34556.0,2678.0,43.0,5.0,256200.0,741.4052552378748,6911.2,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,룸슈즈-호수-1865,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,49110.0,3322.0,55.0,3.0,88500.0,180.20769700671963,16370.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,룸슈즈-호수-1865,Android Tablet,메타_전환,타겟팅,기타,기타,기타,14.0,2.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,룸슈즈-호수-1865,Desktop,메타_전환,타겟팅,기타,기타,기타,100.0,10.0,0.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-12,룸슈즈-호수-1865,iPad,메타_전환,타겟팅,기타,기타,기타,196.0,17.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,룸슈즈-호수-1865,iPhone,메타_전환,타겟팅,기타,기타,기타,109815.0,12860.0,186.0,13.0,471600.0,429.4495287529026,8447.307692307691,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,사라음성,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,118671.0,5873.0,90.0,8.0,217000.0,182.8584911225152,14833.875,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,사라음성,Android Tablet,메타_전환,타겟팅,기타,기타,기타,71.0,3.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,사라음성,Other,메타_전환,타겟팅,기타,기타,기타,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
2025-07,2025-07-07/2025-07-13,2025-07-12,사라음성,iPad,메타_전환,타겟팅,기타,기타,기타,87.0,3.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,사라음성,iPhone,메타_전환,타겟팅,기타,기타,기타,98955.0,7248.0,84.0,4.0,130200.0,131.57495831438533,24738.75,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,어드벤 토끼콤마 0416 광고 세트,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,24220.0,1254.0,20.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,어드벤 토끼콤마 0416 광고 세트,Android Tablet,메타_전환,타겟팅,기타,기타,기타,9.0,1.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,어드벤 토끼콤마 0416 광고 세트,Desktop,메타_전환,타겟팅,기타,기타,기타,1.0,1.0,0.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-12,어드벤 토끼콤마 0416 광고 세트,Other,메타_전환,타겟팅,기타,기타,기타,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
2025-07,2025-07-07/2025-07-13,2025-07-12,어드벤 토끼콤마 0416 광고 세트,iPad,메타_전환,타겟팅,기타,기타,기타,292.0,1.0,1.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,어드벤 토끼콤마 0416 광고 세트,iPhone,메타_전환,타겟팅,기타,기타,기타,49364.0,3966.0,58.0,3.0,94600.0,191.6376306620209,16454.666666666668,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,예일_짜집기(ver2),Android Smartphone,메타_전환,타겟팅,기타,기타,기타,18689.0,466.0,14.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,예일_짜집기(ver2),iPhone,메타_전환,타겟팅,기타,기타,기타,22486.0,913.0,18.0,1.0,17800.0,79.1603664502357,22486.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,예일_짜집기(ver3),Android Smartphone,메타_전환,타겟팅,기타,기타,기타,17974.0,634.0,21.0,3.0,85500.0,475.6871035940803,5991.333333333333,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,예일_짜집기(ver3),Android Tablet,메타_전환,타겟팅,기타,기타,기타,32.0,1.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,예일_짜집기(ver3),iPad,메타_전환,타겟팅,기타,기타,기타,63.0,4.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,예일_짜집기(ver3),iPhone,메타_전환,타겟팅,기타,기타,기타,35283.0,1643.0,45.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,전제품-어드밴티지-1865,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,159947.0,9362.0,115.0,10.0,383200.0,239.5793606632197,15994.7,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,전제품-어드밴티지-1865,Android Tablet,메타_전환,타겟팅,기타,기타,기타,78.0,6.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,전제품-어드밴티지-1865,Desktop,메타_전환,타겟팅,기타,기타,기타,156.0,14.0,0.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-12,전제품-어드밴티지-1865,iPad,메타_전환,타겟팅,기타,기타,기타,117.0,12.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,전제품-어드밴티지-1865,iPhone,메타_전환,타겟팅,기타,기타,기타,111580.0,11167.0,108.0,3.0,65200.0,58.43341100555654,37193.333333333336,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,토마토 유정,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,19162.0,1736.0,53.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,토마토 유정,Android Tablet,메타_전환,타겟팅,기타,기타,기타,46.0,1.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,토마토 유정,Desktop,메타_전환,타겟팅,기타,기타,기타,12.0,3.0,0.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-12,토마토 유정,iPad,메타_전환,타겟팅,기타,기타,기타,51.0,4.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,토마토 유정,iPhone,메타_전환,타겟팅,기타,기타,기타,82815.0,9655.0,224.0,5.0,127400.0,153.83686530217955,16563.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,토마토 호수,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,46723.0,2409.0,81.0,2.0,78100.0,167.15536245532178,23361.5,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,토마토 호수,Android Tablet,메타_전환,타겟팅,기타,기타,기타,109.0,1.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,토마토 호수,Desktop,메타_전환,타겟팅,기타,기타,기타,28.0,5.0,0.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-12,토마토 호수,iPad,메타_전환,타겟팅,기타,기타,기타,63.0,4.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,토마토 호수,iPhone,메타_전환,타겟팅,기타,기타,기타,35632.0,2261.0,61.0,3.0,129972.0,364.762011674899,11877.333333333334,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,토마토-영은-1865-여성-구매60일제외,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,17689.0,809.0,27.0,3.0,88000.0,497.4843122844706,5896.333333333333,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,토마토-영은-1865-여성-구매60일제외,iPad,메타_전환,타겟팅,기타,기타,기타,60.0,2.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,토마토-영은-1865-여성-구매60일제외,iPhone,메타_전환,타겟팅,기타,기타,기타,36491.0,2339.0,46.0,3.0,41500.0,113.72667233016361,12163.666666666666,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,트래픽 데이지 이미지,Android Smartphone,메타_트래픽,리타겟팅,기타,기타,기타,6620.0,714.0,25.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,트래픽 데이지 이미지,Android Tablet,메타_트래픽,리타겟팅,기타,기타,기타,43.0,10.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,트래픽 데이지 이미지,iPad,메타_트래픽,리타겟팅,기타,기타,기타,13.0,1.0,1.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,트래픽 데이지 이미지,iPhone,메타_트래픽,리타겟팅,기타,기타,기타,2073.0,372.0,12.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,트래픽 민혁,Android Smartphone,메타_트래픽,리타겟팅,기타,기타,기타,5624.0,647.0,20.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,트래픽 민혁,Android Tablet,메타_트래픽,리타겟팅,기타,기타,기타,27.0,3.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,트래픽 민혁,iPad,메타_트래픽,리타겟팅,기타,기타,기타,11.0,2.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,트래픽 민혁,iPhone,메타_트래픽,리타겟팅,기타,기타,기타,3680.0,489.0,14.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,트래픽 사라음성 -,Android Smartphone,메타_트래픽,리타겟팅,기타,기타,기타,6416.0,588.0,32.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,트래픽 사라음성 -,Android Tablet,메타_트래픽,리타겟팅,기타,기타,기타,16.0,1.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,트래픽 사라음성 -,iPad,메타_트래픽,리타겟팅,기타,기타,기타,44.0,2.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,트래픽 사라음성 -,iPhone,메타_트래픽,리타겟팅,기타,기타,기타,2822.0,317.0,9.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,트래픽 호랑이 파란이미지,Android Smartphone,메타_트래픽,리타겟팅,기타,기타,기타,5181.0,610.0,23.0,1.0,57900.0,1117.544875506659,5181.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,트래픽 호랑이 파란이미지,Android Tablet,메타_트래픽,리타겟팅,기타,기타,기타,9.0,2.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-12,트래픽 호랑이 파란이미지,iPad,메타_트래픽,리타겟팅,기타,기타,기타,14.0,1.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-12,트래픽 호랑이 파란이미지,iPhone,메타_트래픽,리타겟팅,기타,기타,기타,3253.0,479.0,15.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-13,1번째 애셋 그룹,Computers,구분필요,리타겟팅,기타,기타,기타,9649.64,11127.0,14.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-13,1번째 애셋 그룹,Mobile phones,구분필요,리타겟팅,기타,기타,기타,134891.45,100108.0,469.0,4.08,119460.42,88.56040912896998,33061.62990196078,모바일
2025-07,2025-07-07/2025-07-13,2025-07-13,1번째 애셋 그룹,TV screens,구분필요,리타겟팅,기타,기타,기타,23.97,7.0,0.0,0.0,0.0,0.0,0.0,TV
2025-07,2025-07-07/2025-07-13,2025-07-13,1번째 애셋 그룹,Tablets,구분필요,리타겟팅,기타,기타,기타,1204.79,492.0,6.0,0.0,0.0,0.0,0.0,모바일
2025-07,2025-07-07/2025-07-13,2025-07-13,2번째 애셋 그룹,Computers,구분필요,리타겟팅,기타,기타,기타,0.0,69.0,0.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-13,2번째 애셋 그룹,Mobile phones,구분필요,리타겟팅,기타,기타,기타,4212.68,1178.0,14.0,0.0,0.0,0.0,0.0,모바일
2025-07,2025-07-07/2025-07-13,2025-07-13,2번째 애셋 그룹,Tablets,구분필요,리타겟팅,기타,기타,기타,13.1,8.0,0.0,0.0,0.0,0.0,0.0,모바일
2025-07,2025-07-07/2025-07-13,2025-07-13,데이지-1865-여성-구매60일제외,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,54732.0,2245.0,46.0,3.0,113600.0,207.5568223342834,18244.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-13,데이지-1865-여성-구매60일제외,Android Tablet,메타_전환,타겟팅,기타,기타,기타,2.0,1.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-13,데이지-1865-여성-구매60일제외,Desktop,메타_전환,타겟팅,기타,기타,기타,8.0,2.0,0.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-13,데이지-1865-여성-구매60일제외,Other,메타_전환,타겟팅,기타,기타,기타,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
2025-07,2025-07-07/2025-07-13,2025-07-13,데이지-1865-여성-구매60일제외,iPad,메타_전환,타겟팅,기타,기타,기타,485.0,2.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-13,데이지-1865-여성-구매60일제외,iPhone,메타_전환,타겟팅,기타,기타,기타,70756.0,4683.0,100.0,2.0,70400.0,99.49686245689412,35378.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-13,룸슈즈-유정-1865,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,14395.0,484.0,16.0,1.0,29800.0,207.01632511288642,14395.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-13,룸슈즈-유정-1865,iPhone,메타_전환,타겟팅,기타,기타,기타,17750.0,1161.0,16.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-13,룸슈즈-현주-1865,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,18002.0,770.0,13.0,1.0,59600.0,331.0743250749917,18002.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-13,룸슈즈-현주-1865,Android Tablet,메타_전환,타겟팅,기타,기타,기타,4.0,1.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-13,룸슈즈-현주-1865,Desktop,메타_전환,타겟팅,기타,기타,기타,8.0,1.0,0.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-13,룸슈즈-현주-1865,Other,메타_전환,타겟팅,기타,기타,기타,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Other
2025-07,2025-07-07/2025-07-13,2025-07-13,룸슈즈-현주-1865,iPad,메타_전환,타겟팅,기타,기타,기타,58.0,4.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-13,룸슈즈-현주-1865,iPhone,메타_전환,타겟팅,기타,기타,기타,34789.0,2646.0,49.0,1.0,29800.0,85.65926011095462,34789.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-13,룸슈즈-호수-1865,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,47639.0,3328.0,62.0,1.0,26900.0,56.46634060328722,47639.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-13,룸슈즈-호수-1865,Android Tablet,메타_전환,타겟팅,기타,기타,기타,121.0,4.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-13,룸슈즈-호수-1865,Desktop,메타_전환,타겟팅,기타,기타,기타,70.0,17.0,0.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-13,룸슈즈-호수-1865,iPad,메타_전환,타겟팅,기타,기타,기타,219.0,22.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-13,룸슈즈-호수-1865,iPhone,메타_전환,타겟팅,기타,기타,기타,108738.0,14599.0,163.0,7.0,229400.0,210.96580772131176,15534.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-13,사라음성,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,112047.0,5577.0,80.0,7.0,206600.0,184.38690906494597,16006.714285714286,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-13,사라음성,Android Tablet,메타_전환,타겟팅,기타,기타,기타,8.0,2.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-13,사라음성,iPad,메타_전환,타겟팅,기타,기타,기타,32.0,3.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-13,사라음성,iPhone,메타_전환,타겟팅,기타,기타,기타,96222.0,6760.0,79.0,4.0,121700.0,126.47835214400034,24055.5,애플
2025-07,2025-07-07/2025-07-13,2025-07-13,어드벤 토끼콤마 0416 광고 세트,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,24740.0,1197.0,23.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-13,어드벤 토끼콤마 0416 광고 세트,iPad,메타_전환,타겟팅,기타,기타,기타,16.0,3.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-13,어드벤 토끼콤마 0416 광고 세트,iPhone,메타_전환,타겟팅,기타,기타,기타,48321.0,4054.0,48.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-13,예일_짜집기(ver2),Android Smartphone,메타_전환,타겟팅,기타,기타,기타,18962.0,539.0,8.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-13,예일_짜집기(ver2),iPhone,메타_전환,타겟팅,기타,기타,기타,24347.0,1157.0,25.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-13,예일_짜집기(ver3),Android Smartphone,메타_전환,타겟팅,기타,기타,기타,15074.0,612.0,11.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-13,예일_짜집기(ver3),Android Tablet,메타_전환,타겟팅,기타,기타,기타,12.0,1.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-13,예일_짜집기(ver3),iPad,메타_전환,타겟팅,기타,기타,기타,32.0,3.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-13,예일_짜집기(ver3),iPhone,메타_전환,타겟팅,기타,기타,기타,37016.0,1788.0,45.0,1.0,24800.0,66.99805489518046,37016.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-13,전제품-어드밴티지-1865,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,157925.0,10142.0,142.0,13.0,499100.0,316.03609308215925,12148.076923076924,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-13,전제품-어드밴티지-1865,Android Tablet,메타_전환,타겟팅,기타,기타,기타,107.0,13.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-13,전제품-어드밴티지-1865,Desktop,메타_전환,타겟팅,기타,기타,기타,152.0,13.0,1.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-13,전제품-어드밴티지-1865,iPad,메타_전환,타겟팅,기타,기타,기타,242.0,12.0,1.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-13,전제품-어드밴티지-1865,iPhone,메타_전환,타겟팅,기타,기타,기타,104957.0,10556.0,99.0,10.0,252268.0,240.35366864525471,10495.7,애플
2025-07,2025-07-07/2025-07-13,2025-07-13,토마토 유정,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,21363.0,1845.0,57.0,2.0,51400.0,240.6029115760895,10681.5,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-13,토마토 유정,Android Tablet,메타_전환,타겟팅,기타,기타,기타,4.0,1.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-13,토마토 유정,Desktop,메타_전환,타겟팅,기타,기타,기타,18.0,1.0,0.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-13,토마토 유정,iPad,메타_전환,타겟팅,기타,기타,기타,13.0,2.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-13,토마토 유정,iPhone,메타_전환,타겟팅,기타,기타,기타,79023.0,9317.0,181.0,9.0,401617.0,508.2279842577478,8780.333333333334,애플
2025-07,2025-07-07/2025-07-13,2025-07-13,토마토 호수,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,44043.0,2481.0,81.0,4.0,97000.0,220.23931158186318,11010.75,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-13,토마토 호수,Android Tablet,메타_전환,타겟팅,기타,기타,기타,28.0,1.0,0.0,0.0,0.0,0.0,0.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-13,토마토 호수,Desktop,메타_전환,타겟팅,기타,기타,기타,147.0,8.0,0.0,0.0,0.0,0.0,0.0,웹
2025-07,2025-07-07/2025-07-13,2025-07-13,토마토 호수,iPad,메타_전환,타겟팅,기타,기타,기타,34.0,6.0,0.0,0.0,0.0,0.0,0.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-13,토마토 호수,iPhone,메타_전환,타겟팅,기타,기타,기타,38244.0,2824.0,75.0,4.0,84000.0,219.6422968308754,9561.0,애플
2025-07,2025-07-07/2025-07-13,2025-07-13,토마토-영은-1865-여성-구매60일제외,Android Smartphone,메타_전환,타겟팅,기타,기타,기타,18228.0,770.0,26.0,1.0,38600.0,211.7621242045205,18228.0,안드로이드
2025-07,2025-07-07/2025-07-13,2025-07-13,토마토-영은-1865-여성-구매60일제외,Desktop,메타_전환,타겟팅,기타,기타,기타,22.0,1.0,0.0,0.0,0.0,0.0,0.0,웹
