브랜드명,상품명,프로모션,유형구분,날짜,목표,캠페인,광고세트,소재이름,비용,노출,클릭,전환수,전환값,타겟팅 구분
기존제품,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상6,9,8,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상7,52234,16944,506,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상8,2,1,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-05,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 이미지,11135,2938,144,0,0,타겟팅
기존제품,발매트,기타,메타_전환,2025-01-06,OUTCOME_SALES,수동 데이지,새 판매 광고 세트,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본 - 사본,94712,5911,122,5,154600,타겟팅
기존제품,발매트,기타,메타_전환,2025-01-06,OUTCOME_SALES,수동 데이지,새 판매 광고 세트,이미지 24-09-25 - 사본,23357,1769,27,3,104800,타겟팅
기존제품,호랑이러그,기타,메타_전환,2025-01-06,OUTCOME_SALES,수동_호랑이,새 판매 광고 세트,이미지,142870,15259,257,5,174100,타겟팅
기존제품,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,451381,44246,552,28,829600,타겟팅
기존제품,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,영상 나경 자막 뿌꾸,3574,158,1,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,영상 애기 더빙,239535,19954,230,10,323600,타겟팅
기존제품,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,영상 화이트톤 더빙,63582,3712,61,4,121800,타겟팅
기존제품,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,이미지 24-09-25,10758,1218,17,5,153800,타겟팅
기존제품,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,이미지 24-11-25,2330,199,4,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,이미지 24-11-25 -노랑,2659,228,4,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,이미지 24-11-25 -초록,12026,915,15,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,이미지 24-11-25 -파랑,11988,797,9,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,네이쳐 영상 1,14,4,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,네이쳐 영상 2,11,3,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,네이쳐 영상4,21,2,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,네이쳐 이미지,86,14,2,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상1,5,2,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상2,97,21,3,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상3,30,1,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상5,20,3,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상6,15,6,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상7,52868,17162,498,1,29800,타겟팅
기존제품,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상8,14,4,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-06,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 이미지,6140,1556,56,0,0,타겟팅
기존제품,발매트,기타,메타_전환,2025-01-07,OUTCOME_SALES,수동 데이지,새 판매 광고 세트,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본 - 사본,98007,5583,106,4,116600,타겟팅
기존제품,발매트,기타,메타_전환,2025-01-07,OUTCOME_SALES,수동 데이지,새 판매 광고 세트,이미지 24-09-25 - 사본,19244,1315,16,2,62000,타겟팅
기존제품,호랑이러그,기타,메타_전환,2025-01-07,OUTCOME_SALES,수동_호랑이,새 판매 광고 세트,이미지,141441,14575,275,5,143800,타겟팅
기존제품,기타,기타,메타_전환,2025-01-07,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,360354,32780,357,18,537600,타겟팅
기존제품,기타,기타,메타_전환,2025-01-07,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,영상 나경 자막 뿌꾸,4226,201,1,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-07,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,영상 애기 더빙,310569,23405,235,11,328800,타겟팅
기존제품,기타,기타,메타_전환,2025-01-07,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,영상 화이트톤 더빙,56786,2723,45,4,108800,타겟팅
기존제품,기타,기타,메타_전환,2025-01-07,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,이미지 24-09-25,15157,1435,6,1,29600,타겟팅
기존제품,기타,기타,메타_전환,2025-01-07,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,이미지 24-11-25,2787,198,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-07,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,이미지 24-11-25 -노랑,4484,311,2,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-07,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,이미지 24-11-25 -초록,18411,1307,18,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-07,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,이미지 24-11-25 -파랑,15472,932,17,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-07,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,네이쳐 영상 1,6,2,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-07,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,네이쳐 영상 2,1,2,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-07,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,네이쳐 영상 3,22,2,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-07,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,네이쳐 영상4,30,2,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-07,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,네이쳐 이미지,48,14,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-07,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상2,69,15,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-07,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상4,1,1,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-07,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상5,5,2,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-07,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상6,11,5,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-07,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상7,54809,17940,476,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-07,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상8,9,2,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-07,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 이미지,4154,1053,39,0,0,타겟팅
기존제품,발매트,기타,메타_전환,2025-01-08,OUTCOME_SALES,수동 데이지,새 판매 광고 세트,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본 - 사본,105243,5567,128,3,104000,타겟팅
기존제품,발매트,기타,메타_전환,2025-01-08,OUTCOME_SALES,수동 데이지,새 판매 광고 세트,이미지 24-09-25 - 사본,14083,949,22,1,24800,타겟팅
기존제품,호랑이러그,기타,메타_전환,2025-01-08,OUTCOME_SALES,수동_호랑이,새 판매 광고 세트,이미지,141221,14777,259,10,393400,타겟팅
기존제품,기타,기타,메타_전환,2025-01-08,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,390598,31014,380,24,757600,타겟팅
기존제품,기타,기타,메타_전환,2025-01-08,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,영상 나경 자막 뿌꾸,5316,221,4,1,54400,타겟팅
기존제품,기타,기타,메타_전환,2025-01-08,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,영상 애기 더빙,279255,19208,246,24,893800,타겟팅
기존제품,기타,기타,메타_전환,2025-01-08,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,영상 화이트톤 더빙,55151,2574,49,2,54400,타겟팅
기존제품,기타,기타,메타_전환,2025-01-08,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,이미지 24-09-25,15207,1535,14,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-08,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,이미지 24-11-25,5353,237,2,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-08,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,이미지 24-11-25 -노랑,5734,419,1,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-08,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,이미지 24-11-25 -초록,18412,1144,16,3,66400,타겟팅
기존제품,기타,기타,메타_전환,2025-01-08,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,이미지 24-11-25 -파랑,16611,922,27,3,83000,타겟팅
기존제품,기타,기타,메타_전환,2025-01-08,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,네이쳐 영상 1,3,2,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-08,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,네이쳐 영상 2,18,4,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-08,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,네이쳐 영상 3,21,7,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-08,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,네이쳐 이미지,63,16,1,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-08,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상1,4,2,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-08,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상2,44,16,1,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-08,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상3,3,1,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-08,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상4,7,2,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-08,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상6,33,3,1,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-08,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상7,53498,15267,512,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-08,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상8,17,4,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-08,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 이미지,4713,1197,32,0,0,타겟팅
기존제품,발매트,기타,메타_전환,2025-01-09,OUTCOME_SALES,수동 데이지,새 판매 광고 세트,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본 - 사본,99216,5252,114,6,170400,타겟팅
기존제품,발매트,기타,메타_전환,2025-01-09,OUTCOME_SALES,수동 데이지,새 판매 광고 세트,이미지 24-09-25 - 사본,16117,999,20,1,17800,타겟팅
기존제품,호랑이러그,기타,메타_전환,2025-01-09,OUTCOME_SALES,수동_호랑이,새 판매 광고 세트,이미지,141634,16797,289,7,268100,타겟팅
기존제품,기타,기타,메타_전환,2025-01-09,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,382686,30272,387,23,616800,타겟팅
기존제품,기타,기타,메타_전환,2025-01-09,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,영상 나경 자막 뿌꾸,4260,201,2,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-09,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,영상 애기 더빙,295617,19700,290,23,646600,타겟팅
기존제품,기타,기타,메타_전환,2025-01-09,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,영상 화이트톤 더빙,50804,2352,57,1,29600,타겟팅
기존제품,기타,기타,메타_전환,2025-01-09,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,이미지 24-09-25,10988,1234,12,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-09,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,이미지 24-11-25,4028,258,2,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-09,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,이미지 24-11-25 -노랑,3515,246,4,1,29600,타겟팅
기존제품,기타,기타,메타_전환,2025-01-09,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,이미지 24-11-25 -초록,13156,786,10,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-09,OUTCOME_SALES,어드밴티지+ 쇼핑 메인 0506,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 세트,이미지 24-11-25 -파랑,16401,1047,9,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-09,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,네이쳐 영상 1,9,2,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-09,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,네이쳐 영상 2,11,1,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-09,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,네이쳐 영상 3,58,12,4,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-09,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,네이쳐 영상4,2,1,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-09,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,네이쳐 이미지,124,34,2,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-09,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상2,134,9,2,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-09,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상3,2,1,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-09,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상4,3,2,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-09,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상5,2,2,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-09,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상6,51,3,0,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-09,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 영상7,54671,16025,485,0,0,타겟팅
기존제품,기타,기타,메타_전환,2025-01-09,OUTCOME_SALES,어드벤티지 콘텐츠조회 캠페인,어드벤티지 콘텐츠조회 광고 세트,호랑이 이미지,3464,753,31,0,0,타겟팅
