월,주,일,광고세트,연령,유형구분,타겟팅,브랜드명,상품명,프로모션,비용,노출,클릭,전환수,전환값,ROAS,CPA,CPC,연령_통합,유형구분_통합
2025-02,2025-02-17/2025-02-23,2025-02-18,250123_데이터애널리스트_그리팅,35-44,구분필요,-,기타,기타,기타,172,16,3.0,0,0,0.0,0.0,57.333333333333336,35세 ~ 44세,전환
2025-02,2025-02-17/2025-02-23,2025-02-18,250123_데이터애널리스트_그리팅,65+,구분필요,-,기타,기타,기타,7,2,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-02,2025-02-17/2025-02-23,2025-02-18,250123_세일즈매니저_그리팅,18-24,구분필요,-,기타,기타,기타,113,17,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-02,2025-02-17/2025-02-23,2025-02-18,250123_세일즈매니저_그리팅,25-34,구분필요,-,기타,기타,기타,1288,122,7.0,0,0,0.0,0.0,184.0,25세 ~ 34세,전환
2025-02,2025-02-17/2025-02-23,2025-02-18,250123_세일즈매니저_그리팅,35-44,구분필요,-,기타,기타,기타,473,47,2.0,0,0,0.0,0.0,236.5,35세 ~ 44세,전환
2025-02,2025-02-17/2025-02-23,2025-02-18,250123_세일즈매니저_그리팅,45-54,구분필요,-,기타,기타,기타,409,19,2.0,0,0,0.0,0.0,204.5,45세 ~ 54세,전환
2025-02,2025-02-17/2025-02-23,2025-02-18,250123_세일즈매니저_그리팅,55-64,구분필요,-,기타,기타,기타,3,2,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-02,2025-02-17/2025-02-23,2025-02-18,250123_세일즈매니저_그리팅,65+,구분필요,-,기타,기타,기타,1,1,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-02,2025-02-17/2025-02-23,2025-02-18,250211_세일즈파트너즈_그리팅,18-24,구분필요,-,기타,기타,기타,292,50,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-02,2025-02-17/2025-02-23,2025-02-18,250211_세일즈파트너즈_그리팅,25-34,구분필요,-,기타,기타,기타,830,159,4.0,0,0,0.0,0.0,207.5,25세 ~ 34세,전환
2025-02,2025-02-17/2025-02-23,2025-02-18,250211_세일즈파트너즈_그리팅,35-44,구분필요,-,기타,기타,기타,297,92,1.0,0,0,0.0,0.0,297.0,35세 ~ 44세,전환
2025-02,2025-02-17/2025-02-23,2025-02-18,250211_세일즈파트너즈_그리팅,45-54,구분필요,-,기타,기타,기타,214,46,1.0,0,0,0.0,0.0,214.0,45세 ~ 54세,전환
2025-02,2025-02-17/2025-02-23,2025-02-18,250211_세일즈파트너즈_그리팅,55-64,구분필요,-,기타,기타,기타,67,34,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-02,2025-02-17/2025-02-23,2025-02-18,250211_세일즈파트너즈_그리팅,65+,구분필요,-,기타,기타,기타,54,23,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-02,2025-02-17/2025-02-23,2025-02-18,[GM] 트래픽 세트,18-24,구분필요,-,기타,기타,기타,639,112,2.0,0,0,0.0,0.0,319.5,19세 ~ 24세,트래픽
2025-02,2025-02-17/2025-02-23,2025-02-18,[GM] 트래픽 세트,25-34,구분필요,-,기타,기타,기타,2990,273,9.0,0,0,0.0,0.0,332.22222222222223,25세 ~ 34세,트래픽
2025-02,2025-02-17/2025-02-23,2025-02-18,[GM] 트래픽 세트,35-44,구분필요,-,기타,기타,기타,2046,185,4.0,0,0,0.0,0.0,511.5,35세 ~ 44세,트래픽
2025-02,2025-02-17/2025-02-23,2025-02-18,[GM] 트래픽 세트,45-54,구분필요,-,기타,기타,기타,2099,125,5.0,0,0,0.0,0.0,419.8,45세 ~ 54세,트래픽
2025-02,2025-02-17/2025-02-23,2025-02-18,[GM] 트래픽 세트,55-64,구분필요,-,기타,기타,기타,5145,162,14.0,0,0,0.0,0.0,367.5,55세 ~ 64세,트래픽
2025-02,2025-02-17/2025-02-23,2025-02-18,[GM] 트래픽 세트,65+,구분필요,-,기타,기타,기타,1488,72,7.0,0,0,0.0,0.0,212.57142857142858,65세 이상,트래픽
2025-02,2025-02-17/2025-02-23,2025-02-18,[GM]250214_프라이싱_마케팅,18-24,구분필요,-,기타,기타,기타,648,26,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-02,2025-02-17/2025-02-23,2025-02-18,[GM]250214_프라이싱_마케팅,25-34,구분필요,-,기타,기타,기타,2987,116,2.0,0,0,0.0,0.0,1493.5,25세 ~ 34세,전환
2025-02,2025-02-17/2025-02-23,2025-02-18,[GM]250214_프라이싱_마케팅,35-44,구분필요,-,기타,기타,기타,1098,30,0.0,0,0,0.0,0.0,0.0,35세 ~ 44세,전환
2025-02,2025-02-17/2025-02-23,2025-02-18,[GM]250214_프라이싱_마케팅,45-54,구분필요,-,기타,기타,기타,153,13,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-02,2025-02-17/2025-02-23,2025-02-18,[GM]250214_프라이싱_마케팅,55-64,구분필요,-,기타,기타,기타,121,5,1.0,0,0,0.0,0.0,121.0,55세 ~ 64세,전환
2025-02,2025-02-17/2025-02-23,2025-02-18,[GM]250214_프라이싱_마케팅,65+,구분필요,-,기타,기타,기타,469,3,1.0,0,0,0.0,0.0,469.0,65세 이상,전환
2025-02,2025-02-17/2025-02-23,2025-02-18,[GM]250214_프라이싱_성장관리,18-24,구분필요,-,기타,기타,기타,401,16,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-02,2025-02-17/2025-02-23,2025-02-18,[GM]250214_프라이싱_성장관리,25-34,구분필요,-,기타,기타,기타,2559,62,4.0,1,671875,26255.373192653384,2559.0,639.75,25세 ~ 34세,전환
2025-02,2025-02-17/2025-02-23,2025-02-18,[GM]250214_프라이싱_성장관리,35-44,구분필요,-,기타,기타,기타,905,24,0.0,0,0,0.0,0.0,0.0,35세 ~ 44세,전환
2025-02,2025-02-17/2025-02-23,2025-02-18,[GM]250214_프라이싱_성장관리,45-54,구분필요,-,기타,기타,기타,390,10,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-02,2025-02-17/2025-02-23,2025-02-18,[GM]250214_프라이싱_성장관리,55-64,구분필요,-,기타,기타,기타,2014,5,1.0,0,0,0.0,0.0,2014.0,55세 ~ 64세,전환
2025-02,2025-02-17/2025-02-23,2025-02-18,[GM]250214_프라이싱_성장관리,65+,구분필요,-,기타,기타,기타,778,6,2.0,0,0,0.0,0.0,389.0,65세 이상,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250117_그로스마케터_그리팅,18-24,구분필요,-,기타,기타,기타,312,39,3.0,0,0,0.0,0.0,104.0,19세 ~ 24세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250117_그로스마케터_그리팅,25-34,구분필요,-,기타,기타,기타,1184,126,6.0,0,0,0.0,0.0,197.33333333333334,25세 ~ 34세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250117_그로스마케터_그리팅,35-44,구분필요,-,기타,기타,기타,186,17,0.0,0,0,0.0,0.0,0.0,35세 ~ 44세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250117_그로스마케터_그리팅,45-54,구분필요,-,기타,기타,기타,46,4,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250117_그로스마케터_그리팅,65+,구분필요,-,기타,기타,기타,11,1,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250117_파트너즈_마케터_그리팅,18-24,구분필요,-,기타,기타,기타,68,14,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250117_파트너즈_마케터_그리팅,25-34,구분필요,-,기타,기타,기타,1021,112,4.0,0,0,0.0,0.0,255.25,25세 ~ 34세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250117_파트너즈_마케터_그리팅,35-44,구분필요,-,기타,기타,기타,619,58,2.0,0,0,0.0,0.0,309.5,35세 ~ 44세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250117_파트너즈_마케터_그리팅,45-54,구분필요,-,기타,기타,기타,80,10,1.0,0,0,0.0,0.0,80.0,45세 ~ 54세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250117_파트너즈_마케터_그리팅,65+,구분필요,-,기타,기타,기타,13,3,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250123_그로스PM_그리팅,18-24,구분필요,-,기타,기타,기타,450,75,1.0,0,0,0.0,0.0,450.0,19세 ~ 24세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250123_그로스PM_그리팅,25-34,구분필요,-,기타,기타,기타,1367,176,7.0,0,0,0.0,0.0,195.28571428571428,25세 ~ 34세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250123_그로스PM_그리팅,35-44,구분필요,-,기타,기타,기타,123,18,1.0,0,0,0.0,0.0,123.0,35세 ~ 44세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250123_그로스PM_그리팅,45-54,구분필요,-,기타,기타,기타,63,5,1.0,0,0,0.0,0.0,63.0,45세 ~ 54세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250123_그로스PM_그리팅,55-64,구분필요,-,기타,기타,기타,2,1,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250123_그로스PM_그리팅,65+,구분필요,-,기타,기타,기타,7,2,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250123_데이터애널리스트_그리팅,18-24,구분필요,-,기타,기타,기타,289,57,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250123_데이터애널리스트_그리팅,25-34,구분필요,-,기타,기타,기타,1213,157,10.0,0,0,0.0,0.0,121.3,25세 ~ 34세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250123_데이터애널리스트_그리팅,35-44,구분필요,-,기타,기타,기타,104,13,1.0,0,0,0.0,0.0,104.0,35세 ~ 44세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250123_데이터애널리스트_그리팅,45-54,구분필요,-,기타,기타,기타,11,2,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250123_데이터애널리스트_그리팅,55-64,구분필요,-,기타,기타,기타,36,1,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250123_데이터애널리스트_그리팅,65+,구분필요,-,기타,기타,기타,8,1,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250123_세일즈매니저_그리팅,18-24,구분필요,-,기타,기타,기타,25,4,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250123_세일즈매니저_그리팅,25-34,구분필요,-,기타,기타,기타,905,93,4.0,0,0,0.0,0.0,226.25,25세 ~ 34세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250123_세일즈매니저_그리팅,35-44,구분필요,-,기타,기타,기타,519,49,3.0,0,0,0.0,0.0,173.0,35세 ~ 44세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250123_세일즈매니저_그리팅,45-54,구분필요,-,기타,기타,기타,261,21,4.0,0,0,0.0,0.0,65.25,45세 ~ 54세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250123_세일즈매니저_그리팅,55-64,구분필요,-,기타,기타,기타,59,5,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250123_세일즈매니저_그리팅,65+,구분필요,-,기타,기타,기타,3,1,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250211_세일즈파트너즈_그리팅,18-24,구분필요,-,기타,기타,기타,234,73,1.0,0,0,0.0,0.0,234.0,19세 ~ 24세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250211_세일즈파트너즈_그리팅,25-34,구분필요,-,기타,기타,기타,883,211,1.0,0,0,0.0,0.0,883.0,25세 ~ 34세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250211_세일즈파트너즈_그리팅,35-44,구분필요,-,기타,기타,기타,581,161,3.0,0,0,0.0,0.0,193.66666666666666,35세 ~ 44세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250211_세일즈파트너즈_그리팅,45-54,구분필요,-,기타,기타,기타,326,78,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250211_세일즈파트너즈_그리팅,55-64,구분필요,-,기타,기타,기타,106,69,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,250211_세일즈파트너즈_그리팅,65+,구분필요,-,기타,기타,기타,68,39,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,[GM] 트래픽 세트,18-24,구분필요,-,기타,기타,기타,917,319,4.0,0,0,0.0,0.0,229.25,19세 ~ 24세,트래픽
2025-02,2025-02-17/2025-02-23,2025-02-19,[GM] 트래픽 세트,25-34,구분필요,-,기타,기타,기타,2898,755,9.0,0,0,0.0,0.0,322.0,25세 ~ 34세,트래픽
2025-02,2025-02-17/2025-02-23,2025-02-19,[GM] 트래픽 세트,35-44,구분필요,-,기타,기타,기타,2419,318,5.0,0,0,0.0,0.0,483.8,35세 ~ 44세,트래픽
2025-02,2025-02-17/2025-02-23,2025-02-19,[GM] 트래픽 세트,45-54,구분필요,-,기타,기타,기타,2553,99,8.0,0,0,0.0,0.0,319.125,45세 ~ 54세,트래픽
2025-02,2025-02-17/2025-02-23,2025-02-19,[GM] 트래픽 세트,55-64,구분필요,-,기타,기타,기타,2157,122,7.0,0,0,0.0,0.0,308.14285714285717,55세 ~ 64세,트래픽
2025-02,2025-02-17/2025-02-23,2025-02-19,[GM] 트래픽 세트,65+,구분필요,-,기타,기타,기타,1650,68,5.0,0,0,0.0,0.0,330.0,65세 이상,트래픽
2025-02,2025-02-17/2025-02-23,2025-02-19,[GM]250214_프라이싱_마케팅,18-24,구분필요,-,기타,기타,기타,159,18,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,[GM]250214_프라이싱_마케팅,25-34,구분필요,-,기타,기타,기타,2163,71,6.0,0,0,0.0,0.0,360.5,25세 ~ 34세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,[GM]250214_프라이싱_마케팅,35-44,구분필요,-,기타,기타,기타,1267,28,1.0,0,0,0.0,0.0,1267.0,35세 ~ 44세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,[GM]250214_프라이싱_마케팅,45-54,구분필요,-,기타,기타,기타,229,10,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,[GM]250214_프라이싱_마케팅,55-64,구분필요,-,기타,기타,기타,3234,3,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,[GM]250214_프라이싱_마케팅,65+,구분필요,-,기타,기타,기타,41,2,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,[GM]250214_프라이싱_성장관리,18-24,구분필요,-,기타,기타,기타,74,8,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,[GM]250214_프라이싱_성장관리,25-34,구분필요,-,기타,기타,기타,2898,70,2.0,0,0,0.0,0.0,1449.0,25세 ~ 34세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,[GM]250214_프라이싱_성장관리,35-44,구분필요,-,기타,기타,기타,527,16,0.0,0,0,0.0,0.0,0.0,35세 ~ 44세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,[GM]250214_프라이싱_성장관리,45-54,구분필요,-,기타,기타,기타,292,6,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,[GM]250214_프라이싱_성장관리,55-64,구분필요,-,기타,기타,기타,51,3,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-02,2025-02-17/2025-02-23,2025-02-19,[GM]250214_프라이싱_성장관리,65+,구분필요,-,기타,기타,기타,28,2,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250117_그로스마케터_그리팅,18-24,구분필요,-,기타,기타,기타,303,41,1.0,0,0,0.0,0.0,303.0,19세 ~ 24세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250117_그로스마케터_그리팅,25-34,구분필요,-,기타,기타,기타,1167,122,5.0,0,0,0.0,0.0,233.4,25세 ~ 34세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250117_그로스마케터_그리팅,35-44,구분필요,-,기타,기타,기타,202,16,0.0,0,0,0.0,0.0,0.0,35세 ~ 44세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250117_그로스마케터_그리팅,45-54,구분필요,-,기타,기타,기타,79,7,1.0,0,0,0.0,0.0,79.0,45세 ~ 54세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250117_그로스마케터_그리팅,55-64,구분필요,-,기타,기타,기타,40,1,1.0,0,0,0.0,0.0,40.0,55세 ~ 64세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250117_그로스마케터_그리팅,65+,구분필요,-,기타,기타,기타,66,2,1.0,0,0,0.0,0.0,66.0,65세 이상,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250117_파트너즈_마케터_그리팅,18-24,구분필요,-,기타,기타,기타,165,22,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250117_파트너즈_마케터_그리팅,25-34,구분필요,-,기타,기타,기타,1187,118,5.0,0,0,0.0,0.0,237.4,25세 ~ 34세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250117_파트너즈_마케터_그리팅,35-44,구분필요,-,기타,기타,기타,309,35,2.0,0,0,0.0,0.0,154.5,35세 ~ 44세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250117_파트너즈_마케터_그리팅,45-54,구분필요,-,기타,기타,기타,86,4,2.0,0,0,0.0,0.0,43.0,45세 ~ 54세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250117_파트너즈_마케터_그리팅,55-64,구분필요,-,기타,기타,기타,53,8,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250117_파트너즈_마케터_그리팅,65+,구분필요,-,기타,기타,기타,37,5,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250123_그로스PM_그리팅,18-24,구분필요,-,기타,기타,기타,302,51,2.0,0,0,0.0,0.0,151.0,19세 ~ 24세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250123_그로스PM_그리팅,25-34,구분필요,-,기타,기타,기타,1472,160,6.0,0,0,0.0,0.0,245.33333333333334,25세 ~ 34세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250123_그로스PM_그리팅,35-44,구분필요,-,기타,기타,기타,161,28,0.0,0,0,0.0,0.0,0.0,35세 ~ 44세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250123_그로스PM_그리팅,45-54,구분필요,-,기타,기타,기타,28,7,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250123_그로스PM_그리팅,55-64,구분필요,-,기타,기타,기타,0,1,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250123_데이터애널리스트_그리팅,18-24,구분필요,-,기타,기타,기타,191,42,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250123_데이터애널리스트_그리팅,25-34,구분필요,-,기타,기타,기타,1205,151,10.0,0,0,0.0,0.0,120.5,25세 ~ 34세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250123_데이터애널리스트_그리팅,35-44,구분필요,-,기타,기타,기타,299,27,2.0,0,0,0.0,0.0,149.5,35세 ~ 44세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250123_데이터애널리스트_그리팅,45-54,구분필요,-,기타,기타,기타,22,2,0.0,0,0,0.0,0.0,0.0,45세 ~ 54세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250123_데이터애널리스트_그리팅,55-64,구분필요,-,기타,기타,기타,35,2,1.0,0,0,0.0,0.0,35.0,55세 ~ 64세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250123_데이터애널리스트_그리팅,65+,구분필요,-,기타,기타,기타,52,3,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250123_세일즈매니저_그리팅,18-24,구분필요,-,기타,기타,기타,53,7,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250123_세일즈매니저_그리팅,25-34,구분필요,-,기타,기타,기타,869,86,3.0,0,0,0.0,0.0,289.6666666666667,25세 ~ 34세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250123_세일즈매니저_그리팅,35-44,구분필요,-,기타,기타,기타,458,41,1.0,0,0,0.0,0.0,458.0,35세 ~ 44세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250123_세일즈매니저_그리팅,45-54,구분필요,-,기타,기타,기타,269,16,2.0,0,0,0.0,0.0,134.5,45세 ~ 54세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250123_세일즈매니저_그리팅,55-64,구분필요,-,기타,기타,기타,5,2,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250211_세일즈파트너즈_그리팅,18-24,구분필요,-,기타,기타,기타,36,11,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250211_세일즈파트너즈_그리팅,25-34,구분필요,-,기타,기타,기타,801,69,2.0,0,0,0.0,0.0,400.5,25세 ~ 34세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250211_세일즈파트너즈_그리팅,35-44,구분필요,-,기타,기타,기타,546,50,1.0,0,0,0.0,0.0,546.0,35세 ~ 44세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250211_세일즈파트너즈_그리팅,45-54,구분필요,-,기타,기타,기타,233,26,1.0,0,0,0.0,0.0,233.0,45세 ~ 54세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250211_세일즈파트너즈_그리팅,55-64,구분필요,-,기타,기타,기타,24,9,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,250211_세일즈파트너즈_그리팅,65+,구분필요,-,기타,기타,기타,2,2,0.0,0,0,0.0,0.0,0.0,65세 이상,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,[GM] 트래픽 세트,18-24,구분필요,-,기타,기타,기타,1092,359,2.0,0,0,0.0,0.0,546.0,19세 ~ 24세,트래픽
2025-02,2025-02-17/2025-02-23,2025-02-20,[GM] 트래픽 세트,25-34,구분필요,-,기타,기타,기타,2946,664,7.0,0,0,0.0,0.0,420.85714285714283,25세 ~ 34세,트래픽
2025-02,2025-02-17/2025-02-23,2025-02-20,[GM] 트래픽 세트,35-44,구분필요,-,기타,기타,기타,1984,344,12.0,0,0,0.0,0.0,165.33333333333334,35세 ~ 44세,트래픽
2025-02,2025-02-17/2025-02-23,2025-02-20,[GM] 트래픽 세트,45-54,구분필요,-,기타,기타,기타,1641,124,5.0,0,0,0.0,0.0,328.2,45세 ~ 54세,트래픽
2025-02,2025-02-17/2025-02-23,2025-02-20,[GM] 트래픽 세트,55-64,구분필요,-,기타,기타,기타,2790,170,11.0,0,0,0.0,0.0,253.63636363636363,55세 ~ 64세,트래픽
2025-02,2025-02-17/2025-02-23,2025-02-20,[GM] 트래픽 세트,65+,구분필요,-,기타,기타,기타,2337,96,7.0,0,0,0.0,0.0,333.85714285714283,65세 이상,트래픽
2025-02,2025-02-17/2025-02-23,2025-02-20,[GM]250214_프라이싱_마케팅,18-24,구분필요,-,기타,기타,기타,72,5,0.0,0,0,0.0,0.0,0.0,19세 ~ 24세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,[GM]250214_프라이싱_마케팅,25-34,구분필요,-,기타,기타,기타,1331,35,1.0,0,0,0.0,0.0,1331.0,25세 ~ 34세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,[GM]250214_프라이싱_마케팅,35-44,구분필요,-,기타,기타,기타,1535,23,0.0,0,0,0.0,0.0,0.0,35세 ~ 44세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,[GM]250214_프라이싱_마케팅,45-54,구분필요,-,기타,기타,기타,250,9,1.0,0,0,0.0,0.0,250.0,45세 ~ 54세,전환
2025-02,2025-02-17/2025-02-23,2025-02-20,[GM]250214_프라이싱_마케팅,55-64,구분필요,-,기타,기타,기타,212,3,0.0,0,0,0.0,0.0,0.0,55세 ~ 64세,전환
